pac_id,depth,path,status,total_received,total_donated_all,data_sufficiency,unitemized_amount,small_dollar_amount,under_5k_amount,over_5k_amount,is_federal_pac,is_major_donor_ie,is_candidate_pac,suspected_federal_reason,suspected_federal_pac,low_data_sufficiency,unknown_data_sufficiency,data_ok,pct_unitemized,pct_small_dollar,pct_over_5k,entity_id_normalized
1039258,0,1039258,resolved,54305,47500,1.1432631578947368,142,0,45451,8712,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.0026148605100819447,0,0.1604272166467176,37f02778-6462-482b-b63a-dc163ad061e3
1019646,0,1019646,resolved,1438207.5,2137600,0.6728141373502994,1431400,0,0,6807.5,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0.995266677443971,0,0.004733322556028946,b71fe28f-ad84-49d5-9c3c-420ee2124cb9
1288633,0,1288633,resolved,45911.67000000001,19000,2.416403684210527,386.79,0,12568.170000000002,32956.71000000001,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.008424655430743423,0,0.7178286043613747,2da3020b-f5e4-4eec-928d-df1d0cf6826d
1396710,0,1396710,resolved,29750,30900,0.9627831715210357,0,400,13350,16000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0.013445378151260505,0.5378151260504201,d724a5e6-f626-4783-a594-4925a190a8f4
1298176,0,1298176,federal_pac,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,all_contributors_federal,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,31763f19-aacf-4959-8085-a8e210604806
1484213,0,1484213,resolved,2161.87,7500,0.2882493333333333,2161.87,0,0,0,FALSE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,1,0,0,92875630-7240-49db-bfbb-87af3d16b451
1243454,0,1243454,unresolved,NA,34000,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,54abdef7-685b-40ee-a022-ba0b7544c6b4
1045880,0,1045880,resolved,201996.88,82400,2.451418446601942,5718.91,0,162440.72,33837.25,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.028311872935859204,0,0.16751372595457908,7f6c360a-ca94-4bde-a304-7342c5d47417
1452790,0,1452790,unresolved,NA,319500,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,dc3d16c5-586f-4a81-bd7f-d9164fd979a7
1047153,0,1047153,resolved,239277.36000000002,81330,2.942055330136481,239277.36000000002,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,2a59a77b-5633-40b1-bd8e-2ca9e99e5e61
1300663,0,1300663,resolved,121337.75000000001,95800,1.2665735908141964,68961.22,21201.699999999993,31174.829999999973,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.5683410150592045,0.17473292524379255,0,561b3e62-e93c-422b-8ca9-3ceebfc18e59
1069562,0,1069562,resolved,480173.72,375700,1.278077508650519,480173.72,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,9fe13c41-86fa-4a08-b407-3e81140091b4
1020192,0,1020192,resolved,24073,38450,0.6260858257477243,24073,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,1,0,0,44acfaa8-c3c5-4d84-9b8f-f815c8eed922
1035426,0,1035426,resolved,166595,98450,1.6921787709497207,38002,3565,94983,30045,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.22811008733755514,0.021399201656712385,0.18034754944626188,334debbd-9b62-4c3a-90f2-2430cbcbf96d
1444108,0,1444108,unresolved,NA,49700,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,48099e9c-924a-4f15-ad70-5a22ca018e64
1327739,0,1327739,resolved,27939.5,39000,0.7163974358974359,0,0,0,27939.5,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0,0,1,69635215-8877-481f-819e-2a0e8484e1d8
1409634,0,1409634,federal_pac,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,d1b82daa-6ac6-4330-9995-d324d8c712ad
1035434,0,1035434,resolved,2913863,2629400,1.10818551760858,0,0,0,2913863,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,87ec774e-605e-4528-83d6-60921b8b41c0
1030435,0,1030435,resolved,18859542.22,2767348.96,6.815021340857569,2692.39,6000,200046.3,18650803.53,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1.42760092932945e-4,3.1814133821536633e-4,0.9889319323043464,03e88fc2-12a9-49ee-b76a-853ccf177d69
1238271,0,1238271,resolved,141253.82,120900,1.1683525227460712,88226.82,12540,14501,25986,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.624597763090584,0.08877636017206472,0.18396670617474273,89432034-e8aa-4fef-b806-f87daffed165
1069124,0,1069124,resolved,462569.6799999999,291100,1.589040467193404,7868.91,183.67,454517.0999999999,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.01701129654671703,3.9706450280096187e-4,0,67ee9002-7cad-4f53-b1b6-b8b6caa1820e
1012312,1,1437185 -> 1012312,unresolved,NA,34700,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,13d030e6-e075-4349-bcde-1cce808381ef
1379198,1,1264590 -> 1379198,resolved,280000,293500,0.9540034071550255,0,0,0,280000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,08b2afb7-5d12-4f72-a152-6791d8ad971c
1446977,1,1432932 -> 1446977,resolved,2390005,173608.35,13.766647744765732,0,0,0,2390005,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,14ef12bf-9421-419b-9580-dbb9332e5bbd
1335312,1,1432932 -> 1335312,resolved,83963.51,55500,1.512856036036036,9663.51,0,0,74300,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.11509178213250018,0,0.8849082178674998,0746b5d9-0e97-4c80-bd8f-d0b4acaef4ef
1019401,1,1432932 -> 1019401,resolved,2734188.649999997,1964328.25,1.3919204440500192,615451.24,13396.16,1491006.5899999994,614334.6599999999,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.2250946510219771,0.004899500990906394,0.2246862739335856,6871e900-6d3b-4b1e-adae-9c9a41c57869
1043345,1,1432932 -> 1043345,resolved,6399550.32,1412000,4.532259433427762,6328690.5,0,0,70859.82,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9889273751346953,0,0.011072624865304598,918a5eab-5c12-47fd-af88-72fef65ba6d0
1067293,1,1432932 -> 1067293,resolved,500000,369900,1.3517166801838334,0,0,0,500000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,87ec774e-605e-4528-83d6-60921b8b41c0
1034330,1,1432932 -> 1034330,resolved,163087,104700,1.5576599808978033,0,0,48345,114742,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.7035631288821304,3283c21a-4302-4084-893b-ab517c5cb292
1344506,1,1432932 -> 1344506,resolved,1746040.04,1637000,1.066609676237019,0,0,2040.04,1744000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9988316190045676,8dec0ae1-1253-4f88-892a-9e2fa6080522
1437529,1,1432932 -> 1437529,resolved,15021309.22,3428388,4.381449596720091,0,0,0,15021309.22,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,fefca9ed-fb25-4c6a-bf45-9c14c8b318b9
1475739,1,1432932 -> 1475739,resolved,303657.86,25000,12.1463144,0,0,0,303657.86,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,d48ade51-a6bb-4838-98d9-1e9c007c0806
1034810,1,1442900 -> 1034810,resolved,1626399,379650,4.2839431054919,1626399,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,318a4f79-773b-46d9-8ea1-0be4558ef352
1329702,1,1442900 -> 1329702,unresolved,NA,5000,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,3d6ba126-e8b8-48d2-a494-08a772f13e23
1302433,1,1422595 -> 1302433,resolved,3656243.340000001,1120050,3.2643572519083977,4620.74,1243.4,15456.24,3634922.96,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.001263794438802314,3.400758331364235e-4,0.9941687743354629,b059d960-991a-46b3-a17b-6d1db0bd0d52
1465611,1,1422595 -> 1465611,resolved,7242932.159999996,2774769.98,2.610282009754191,0,0,8934.17,7233997.9899999965,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9987664981802066,a4009d1e-4b9f-4743-9b28-31bef4eef038
1266887,1,1422595 -> 1266887,resolved,1867391,1477680.79,1.263730984822507,0,0,1791,1865600,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.999040907876283,c4633683-630f-41a3-b3a1-82d9bc163c1f
1439102,1,1422595 -> 1439102,resolved,2000000,5321500,0.37583388142441043,0,0,0,2000000,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0,0,1,9d707652-99d8-472d-8f1a-ae087b0934df
1423131,1,1422595 -> 1423131,resolved,2575969.86,869800,2.9615657162566107,0,0,0,2575969.86,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,cf113aaf-a0bf-45a1-bdec-500b5dd4ac1f
1408990,1,1422595 -> 1408990,resolved,311500,89100,3.496071829405163,0,0,1500,310000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9951845906902087,63f2f493-24c2-4e78-b66e-83153d10e97f
1357256,1,1422595 -> 1357256,resolved,8446000,6427871.71,1.3139652409148657,0,0,0,8446000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,74ed4357-b717-48be-ae18-05eca2366456
1488590,1,1422595 -> 1488590,resolved,500000,405000,1.2345679012345678,0,0,0,500000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,5e77c301-834a-49e0-ad00-60e3f19a7069
1067655,1,1422595 -> 1067655,resolved,8793053.16,5409300,1.6255436304142865,8706803.24,0,0,86249.92,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9901911294711199,0,0.009808870528880095,fdfa2a94-7e4b-4dae-8a7f-dea8e5dc110e
1030699,1,1438874 -> 1030699,resolved,3986896.24,73600,54.16978586956522,3986896.24,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,90d909e8-cb7a-4c96-a3f9-f88c5048d579
1405807,1,1438874 -> 1405807,resolved,50345.97,9660.48,5.211539178177482,0,0,4564.15,45781.82,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9093442831670538,d16c8b0f-918e-4e42-b777-3218a052945c
1401119,1,1438874 -> 1401119,resolved,2066920.0499999998,586500,3.5241603580562657,0,0,0,2066920.0499999998,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,cd08903f-e8a0-44c5-b766-8ba1747d0570
1254059,1,1476845 -> 1254059,resolved,67089.64,131000,0.5121346564885496,50,500,32575,33964.64,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,7.45271550123089e-4,0.0074527155012308905,0.5062575980434535,bbe43570-72b4-43ca-af8f-a302a484e53f
1022620,1,1476845 -> 1022620,resolved,56150.76,304000,0.18470644736842107,31659,1000,23491.760000000002,0,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0.5638213979650498,0.01780919795208471,0,22baf8b8-27f4-48c0-ae0b-0d11635aa2dd
1047894,1,1476845 -> 1047894,resolved,670560.0700000001,1633100,0.4106056395811647,194999.26,8025,67450.81,400085,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0.2908005840550571,0.01196760791318815,0.5966430419872748,0703f0ae-fd7a-4e6b-9c9c-13c0cc1f445e
1349036,1,1476845 -> 1349036,resolved,68600,64497.67,1.0636043131480564,0,0,0,68600,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,6c388b93-0e34-4bae-8646-9dd5c13541f0
1018624,1,1476845 -> 1018624,resolved,895807.84,861000,1.0404272241579557,1054.04,200,826018.7999999999,68535,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.0011766362750296982,2.232621674755604e-4,0.07650636323968765,e053b800-8971-4a14-8bb9-47eae3703590
1439959,1,1476845 -> 1439959,resolved,116952.3,129800,0.9010192604006163,205,500,25675,90572.3,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.0017528513761593402,0.00427524725892522,0.7744379546191054,724a0afb-e0fd-4e37-bd00-29ff2cc2d9ca
1227710,1,1476845 -> 1227710,unresolved,NA,104400,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,e15f5917-63dc-42df-8ff6-f4fd17575064
1019127,1,1476845 -> 1019127,resolved,279864.89,100900,2.773685728444004,0,0,0,279864.89,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,713943b2-7cf5-43ba-9665-1ed62a9c9813
1275328,1,1476845 -> 1275328,resolved,87817,101082.7,0.8687638933269491,68292,5875,13650,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.7776626393522894,0.06690048623842763,0,022b37a6-345c-4d03-a684-f6356bcb89fe
1275549,1,1478170 -> 1275549,resolved,5490114,964700,5.691006530527625,0,0,17500,5472614,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9968124523461626,000ee2df-07bd-4439-9b1c-20db9334b6ad
1021268,1,1478170 -> 1021268,resolved,3065577.4299999992,897700,3.414924172886264,10880.87,7150,125074.05,2922472.51,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.0035493704688450826,0.0023323501569490618,0.9533187716612334,4ca90551-2a39-4ff3-8102-c112308f3fe9
1405082,1,1478170 -> 1405082,resolved,25084.7,24800,1.0114798387096775,0,0,2500,22584.7,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9003376560213995,f8b52f0c-4afb-4eb5-98d9-022e625ac786
1073535,1,1478170 -> 1073535,resolved,74062.76000000017,79010.59999999999,0.937377516434506,60553.270000000004,12767.699999999988,741.7900000000001,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.8175940243112715,0.17239028089150282,0,7bb670ea-97a5-4c8c-a2c6-5929b691bd33
1070689,1,1478170 -> 1070689,resolved,339723.08,141175,2.406396883300868,0,0,3000,336723.08,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9911692782250767,6846a31d-b53c-425e-9394-1093e07671e0
1035164,1,1478170 -> 1035164,resolved,531938,345600,1.5391724537037037,9145,1888,261473,259432,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.017191853185897606,0.0035492858190240215,0.4877109738352966,c480e01e-80e8-43ad-a71e-8ebb2ee099e7
1377585,1,1478170 -> 1377585,resolved,1814078.03,990100,1.832216978083022,0,0,19500,1794578.03,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9892507380181436,d215fd98-a956-4e97-b30c-845b4a7cbe21
1018843,1,1478170 -> 1018843,resolved,140813.89,93000,1.5141278494623658,0,0,135200,5613.89,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.039867444894818256,f0139a46-1abf-4ebc-a8ff-414901de3151
1021823,1,1478170 -> 1021823,resolved,1055526.5499999998,1051000,1.0043068981921977,1053433.25,755.2000000000004,1338.1000000000001,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9980168191884896,7.154722920044034e-4,0,9065efee-339b-40a2-8d9f-5e43b64178c0
1031089,1,1478170 -> 1031089,resolved,3109361.52,1842250,1.687806497489483,3109361.52,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,2059a0db-0645-401f-8036-077bf86f9334
1463224,1,1478170 -> 1463224,resolved,2847824.7500000005,550796.13,5.17037901119603,2804300.4800000004,0,0,43524.270000000004,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9847166613746159,0,0.015283338625384163,b6d8aed1-93c4-46af-bed8-bf3959f8f1d9
1019100,1,1478170 -> 1019100,resolved,93819.6,12000,7.818300000000001,93819.6,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,a3f31dae-30ab-48a3-ad82-0db8c7d6b25e
1065050,1,1478170 -> 1065050,resolved,418440.02,250919.97,1.6676234259074716,0,0,11540.02,406900,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9724213281511649,a5c21a44-f389-4163-b97d-6f65d1f687d4
1488423,1,1268914 -> 1488423,resolved,63276335.92,40000,1581.908398,28,0,4500,63271807.92,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,4.4250349823353046e-7,0,0.999928440862857,80ee6972-43d8-4860-8114-330bd2501374
1460720,1,1331005 -> 1460720,resolved,3000,50000,0.06,0,0,3000,0,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0,0,0,06639669-eee7-4e48-b0bd-a2db17435057
1021408,1,1477317 -> 1021408,resolved,163228.34999999998,111100,1.4692020702070205,1323.3400000000001,260,62354.99,99290.02,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.00810729263635882,0.0015928605539417633,0.6082890625311107,fbda08fd-2041-4e23-bd32-ebf49d57d2a4
1025266,1,1477317 -> 1025266,resolved,314107.72,290800,1.0801503438789546,3169.8399999999997,170.59,270331.79,40435.5,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.010091569860174083,5.430939424220456e-4,0.1287313154862924,c04ed765-6f6b-4721-9a46-a9cf41f8b0b4
1048529,1,1477317 -> 1048529,resolved,951412.09,264500,3.5970211342155007,3723.11,3050,461531.49000000005,483107.49,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.0039132464671538915,0.0032057612385396534,0.5077794313082568,6c385759-2908-49b3-9f37-1d20da4e83de
1034859,1,1477317 -> 1034859,resolved,112901.05,46600,2.422769313304721,1.05,60200,52700,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,9.300179227739689e-6,0.5332102757237421,0,b60ad9eb-001e-41c7-8920-dabbd2b0ee97
1299236,1,1477317 -> 1299236,resolved,77696.3,94955.62,0.8182380358318971,0,0,9000,68696.3,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.884164368187417,6439ced8-0e5a-4368-b267-e20e9541a18c
1238126,1,1477317 -> 1238126,resolved,109703.7600000002,49800,2.202886746987956,17357.88,2348.3099999999995,89997.57,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.15822502346318823,0.021405920818028435,0,d9eb127e-b080-4a85-819b-6dc56d47dbec
1410185,1,1476870 -> 1410185,resolved,1282000,66100,19.394856278366113,0,0,0,1282000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,151438a8-9d35-4818-95d2-9129fc0af725
1036915,1,1476870 -> 1036915,resolved,403495,169600,2.3790978773584905,403495,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,4041703a-7e5e-4290-8de7-8a200652021f
1018697,1,1476870 -> 1018697,resolved,253887.11000000002,186000,1.3649844623655916,75,700,80522.24,172589.87,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,2.954068837917766e-4,0.0027571309153899145,0.6797898089430376,9a673c33-0f99-47f5-b4b6-536f3018a2a3
1483175,1,1476870 -> 1483175,resolved,415000,25600,16.2109375,0,0,0,415000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,afefb3e2-01c3-4a4b-a95f-4fbc8c2d2038
1039225,1,1476870 -> 1039225,resolved,397830.1,105342.52,3.7765386664378253,1000,400,20850,375580.1,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.0025136358460558918,0.0010054543384223568,0.9440716024252565,de48fc67-2996-439d-9329-e16a15eabd43
1056422,1,1476870 -> 1056422,resolved,36484.770000000004,24500,1.4891742857142858,0,0,11484.77,25000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.685217420858073,91c440da-fada-483c-92d3-db3a47182346
1303937,1,1477447 -> 1303937,resolved,181243.97999999995,134100,1.3515583892617447,179885.59999999998,538.38,820,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9925052407257886,0.0029704710744047893,0,4bc432e1-991a-4b9d-a04c-8ffa54a3cec4
1303833,1,1477447 -> 1303833,resolved,226140.7,127243.20000000004,1.7772321035623118,207053.45,0,0,19087.25,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9155956888786494,0,0.08440431112135055,fd1ded1b-f6f4-405f-999c-4af04f0aba6b
1443600,1,1453853 -> 1443600,unresolved,NA,15000,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,cc9e5cdf-ba4c-4cbf-8f8b-86aad52542cc
1022037,1,1477034 -> 1022037,resolved,74777.47,83700,0.8933986857825568,76.1,0,16644.37,58057,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.0010176862094959886,0,0.7763969548581946,9a8d8727-7107-4c5d-aa46-be12ec862f7b
1263100,1,1477034 -> 1263100,resolved,27641.5,5900,4.685,0,0,12784.5,14857,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.5374889206446828,55c95343-46fa-40d2-ad47-94ba8af7c78c
1034642,1,1477034 -> 1034642,resolved,443550.89,132800,3.3399916415662654,311003.76,128937.13,3610,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.701168156826379,0.29069298000957683,0,951ba372-332f-431c-a68c-9dc1ef22163b
1414539,1,1477034 -> 1414539,resolved,117925.41999999998,57100,2.0652437828371277,0,0,47128.8,70796.62,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.600350797987406,0fee0f99-e9a7-4dea-81ec-746c99c35346
1018785,1,1477034 -> 1018785,resolved,57664.82000000001,85200,0.6768171361502349,814.47,100,34765.35,21985,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0.014124209526709699,0.001734159579445492,0.3812549835410914,ff60a210-1db1-4564-ac83-6e1075ec1dfd
1445789,1,1477034 -> 1445789,resolved,455000,145900,3.1185743660041125,0,0,0,455000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,42036265-d6d5-4390-8075-988e94cbd945
1052012,1,1477034 -> 1052012,unresolved,NA,16800,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,0342a354-e927-4649-a4bc-a2c39d8fa171
1269303,1,1477034 -> 1269303,resolved,10029.5,11900,0.8428151260504202,10029.5,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,5aa8bdac-7b5a-4a60-bb75-d5301940e109
1286381,1,1477034 -> 1286381,resolved,1061160.0499999998,127622.76000000001,8.314818218944644,388967.25,57469.829999999994,614722.9700000001,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.366549089366868,0.05415755144570322,0,65ab82f8-d36e-4705-9af4-29549a6de56c
1010229,1,1026634 -> 1010229,unresolved,NA,642570,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,4e04ee65-8635-42af-ba1c-34f19bf0c8d1
1473273,1,1435580 -> 1473273,unresolved,NA,5000,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,f1cf76d1-1f29-4c32-ba10-04687a40b388
1416673,1,1478172 -> 1416673,resolved,136755.18,87700,1.559352109464082,5972.85,1006.3299999999999,94776,35000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.04367549368148249,0.00735862436801297,0.25593180455760434,7111f98b-cb0a-4043-9bda-12e1a5732332
1334557,1,1478172 -> 1334557,resolved,123299,76000,1.6223552631578948,0,0,0,123299,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,f1044764-410c-4b59-8775-bb44130ae16d
1036761,1,1478172 -> 1036761,resolved,398973.25,749150,0.5325679102983382,398973.25,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,1,0,0,ebffc11e-5b34-4ec2-828c-8fe52a262ac6
1045888,1,1478172 -> 1045888,resolved,74200,101900,0.7281648675171737,0,0,12100,62100,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0,0,0.8369272237196765,2ac616a3-64cd-4f57-a6a3-67f6a2b844d6
1427579,1,1478172 -> 1427579,resolved,127076,24400,5.208032786885246,2178,800,59598,64500,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.017139349680506153,0.0062954452453649785,0.5075702729075514,ae95781c-60c9-4807-ba43-023bcb9c92cc
1052206,1,1477142 -> 1052206,resolved,161411.53,60830,2.6534856156501725,136280,0,0,25131.53,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.844301519228521,0,0.15569848077147896,251d7215-f94d-4dca-abd0-9d2e9c5576e2
1363067,1,1477142 -> 1363067,resolved,195810.06999999983,270100,0.7249539800074041,65248.69,9595.099999999995,120966.27999999996,0,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0.3332243842208935,0.04900207634878024,0,31bf0b9f-83f1-433d-a4a6-04152047eccb
1338487,1,1477142 -> 1338487,resolved,1224423.55,1088517.8599999999,1.1248538907758483,39465,19275,878125,287558.55,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.03223149375067149,0.015742101660818266,0.2348521881990917,0aea1210-bb2a-4391-9e58-be259266f4fd
1245177,1,1477142 -> 1245177,resolved,127400,58379.76,2.1822631679198405,0,0,0,127400,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,78217a7e-1779-49c2-8614-84c574ab45b6
1328933,1,1477142 -> 1328933,resolved,147300,94140.09,1.5646893900356373,0,0,12800,134500,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9131025118805159,03729960-c0c0-4a46-b58d-52ec1e1acb7b
