pac_id,fec_id,Contributor.Name,committee_url,name_variants,is_assoc,is_union,industry_override_under_5k,note_subcategory,notes,unresolvable_reason,is_candidate_pac,is_federal_pac,suspected_federal_pac,suspected_federal_reason,is_seed,is_major_donor_ie,low_data_sufficiency,unknown_data_sufficiency,classification_status,data_ok,contributor_is_dc_based,total_received,total_donated_all,data_sufficiency,unitemized_amount,under_5k_amount,over_5k_amount,pct_over_5k,total_direct_over_5k,total_resolvable,pct_resolvable
1476870,,STEPHANIE NGUYEN FOR ASSEMBLY 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1476870,Stephanie Nguyen for Assembly 2026 | STEPHANIE NGUYEN FOR ASSEMBLY 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,classify_as_candidate,TRUE,FALSE,858869.41,142600,6.022927139,289,315180.41,542500,0.6316443381,542500,423587.6061,1.493192098
NA,,Intermediary for contributions less than $100:  DRIVE Committee,,NA,,TRUE,Unions,Trade Unions,,pac_no_id,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,unresolvable,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1019828,,SMART TD PAC,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1019828,California SMART TD PAC (FEC ID# C00001636) | California Smart TD PAC (FED PAC ID# C00001636) | California SMART TD PAC (FED PAC ID# C00001636) | California Smart TD PAC (FED PAC ID#C00001636) | SMART - Transportation Division | Smart TD PAC | SMART TD PAC | SMART TD PAC (FEC ID#C00001636),,TRUE,Unions,Trade Unions,,federal_pac,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,unresolvable,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1460033,,Eleni Kounalakis for Governor 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1460033,Eleni Kounalakis for Governor 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1325942,,Political Action for Classified Employees of the California School Employees Association,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1325942,"Local, State, Federal Candidates, PACE of California School Employees Assn | PACE of CA School Emp Assoc. Local, State, Fed. Candidates - SCC | PACE of CA School Employees | PACE of CA School Employees Association | PACE of California School Employee Association Local, State, Federal Candidates (Fed PAC ID #C00480830) | PACE of California School Employees | PACE of California School Employees Association | PACE of California School Employees Association - Local, State, Federal Candidates | PACE of California School Employees Association - Local, State, Federal Candidates (FED ID #C00480830) SCC | PACE of California School Employees Association - Local, State, Federal Candidates (FED PAC ID #C00480830) SCC | PACE of California School Employees Association - Local, State, Federal Candidates (FED PAC ID# C00480830) | PACE of California School Employees Association - Local, State, Federal Candidates SCC (Fed PAC ID #C00480830) | PACE of California School Employees Association - Local, State, Federal Candidates SCC (FED PAC ID #C00480830) | Pace of California School Employees Association Local State Federal Candidates | PACE of California School Employees Association Local, State, Federal Candidates | PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES | PACE of California School Employees Association Local, State, Federal Candidates (FEC ID# C00480830) SCC | PACE of California School Employees Association Local, State, Federal Candidates (FEC PAC ID# C00480830) | PACE of California School Employees Association Local, State, Federal Candidates (Fed ID #C00480830) SCC | Pace of California School Employees Association Local, State, Federal Candidates (Fed PAC ID #C00480830) | PACE of California School Employees Association Local, state, Federal Candidates (Fed PAC ID #C00480830) | PACE of California School Employees Association Local, State, Federal Candidates (Fed PAC ID #C00480830) | PACE of California School Employees Association Local, State, Federal Candidates (FED PAC ID #C00480830) | PACE of California School Employees Association Local, State, Federal Candidates (Fed PAC ID #C00480830) SCC | PACE of California School Employees Association Local, State, Federal Candidates (FED PAC ID #C00480830) SCC | PACE of California School Employees Association Local, State, Federal Candidates (Fed PAC ID C00480830) | PACE of California School Employees Association Local, State, Federal Candidates SCC (FEC ID# C00480830) | PACE of California School Employees Association Local, State, Federal Candidates SCC (FED ID #C00480830) | PACE of California School Employees Association Local, State, Federal Candidates SCC (Fed PAC ID #C00480830) | PACE of California School Employees Association Local, State, Federal Candidates Small Contributor Committee | PACE of California School Employees Association Local, State, Federal Candidates(FEDPAC ID# C00480830) SCC | PACE of California School Employees Association-Local, State, Federal Candidates (Fed PAC ID #C00480830) | Political Action for Classified Employees of the California School Employees Association",,TRUE,Unions,Social Services Unions,,federal_pac,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,unresolvable,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477038,,Avelino Valencia for State Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477038,Avelino Valencia for Assembly 2026 | AVELINO VALENCIA FOR STATE ASSEMBLY | Avelino Valencia for State Assembly 2026 | AVELINO VALENCIA FOR STATE ASSEMBLY 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1414553,,Ben Allen for Senate 2022,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1414553,Ben Allen for Senate 2022,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477068,,Blanca Rubio for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477068,Blanca Rubio for Assembly 2025 | Blanca Rubio for Assembly 2026 | Blanca Rubio For Assembly 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1476900,,Caloza for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1476900,Caloza for Assembly 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477090,,Chris Rogers for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477090,"Chris Rogers for Assembly 2026 | Rogers for Assembly 2026, Chris",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477017,,Christopher Cabaldon for Senate 2028,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477017,"Cabaldon for Senate 2028, Christopher | Christopher Cabaldon for Senate 2028",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1476744,,Clookbeck for Governor 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1476744,Cloobeck for Governor 2026 | Clookbeck for Governor 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1476936,,Cottie Petrie-Norris for State Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1476936,"Cottie Petrie-Norris for Assembly 2026 | Cottie Petrie-Norris For Assembly 2026 | Cottie Petrie-Norris for State Assembly 2026 | Petrie-Norris for Assembly 2026, Cottie",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1476973,,Dawn Addis for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1476973,Dawn Addis for Assembly 2026 | Dawn Addis For Assembly 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1457360,,Fiona Ma for Lieutenant Governor 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1457360,Fiona Ma for Lieutenant Governor | Fiona Ma for Lieutenant Governor 2026 | Fiona Ma For Lieutenant Governor 2026 | FIONA MA FOR LIEUTENANT GOVERNOR 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477768,,Friends of Solache for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477768,Friends of Solache for Assembly 2026 | Solache for Assembly 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477435,,Gregg Hart for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477435,"Gregg Hart for Assembly 2026 | Hart for Assmebly 2026, Gregg",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477449,,Josh Harabedian for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477449,John Harabedian for Assembly 2026 | John Harabedian For Assembly 2026 | Josh Harabedian for Assembly 2026 | Professional Engineers in CA Government,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477264,,Lisa Calderon for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477264,Lisa Calderon for Assembly 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1456867,,Lola Smallwood-Cuevas for Senate 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1456867,"Lola Smallwood-Cuevas for Senate 2026 | Lola Smallwood-Cuevas For Senate 2026 (Officeholder: State Senate District 28) | Lola Smallwood-Cuevas for Senate 2026, Lola",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477317,,Lori Wilson for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477317,Elect Lori Wilson for Assembly 2026 | Lori Wilson for Assembly 2026 | Lori Wilson For Assembly 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,classify_as_candidate,TRUE,FALSE,938936.2,184560,5.087430646,2130,358736.03,577870.17,0.6154520083,577870.17,448236.5825,1.477387689
1456738,,Menjivar for Senate 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1456738,Menjivar for Senate 2026 | Menjivar For Senate 2026 | Menjivar for Senate 2026 District #20,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477399,,Re-Elect James Ramos for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477399,Re-Elect James Ramos for Assembly 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1456953,,Sabrina Cervantes for Senate 2024,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1456953,Sabrina Cervantes for Assembly 2024 | Sabrina Cervantes for Senate 2024,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1476905,,Sade Elhawary for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1476905,Sade Elahwary for Assembly 2026 | Sade Elhawary for Assembly 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477389,,Tasha Boerner for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477389,Tasha Boener for Assembly 2026 | Tasha Boerner for Assembly 2026 | Tasha Boerner For Assembly 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1466114,,Toni Atkins for Governor 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1466114,"Atkins for Governor 2026, Toni | Toni Atkins for Governor  2026 | Toni Atkins for Governor 2026 | Tony Atkins For Governor 2026",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1479551,,Committee to Elect Jaron Brandon for State Senate 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1479551,Committee to Elect Jaron Brandon for State Senate 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1461509,,Tony Thurmond for Governor 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1461509,Tony Thurmond for Governor 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1479210,,Chris Duncan for Board of Equalization 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1479210,Chris Duncan for Board of Equalization 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477312,,Mark Gonzalez for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477312,"Gonzalez for Assembly 2026, Mark | Mark Conzalez for Assembly 2026 | Mark Gonzalez for Assembly 2026 | Mark Gonzalez or Assembly 2026",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,classify_as_candidate,TRUE,FALSE,1297552.41,154540,8.396223696,745,452894.55,843012.86,0.6496946509,843012.86,546034.2748,1.420818666
1476868,,Blanca Pacheco for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1476868,Blanca Pacheco for Assembly 2026 | Blanca Pacheco For Assembly 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1458805,,Maria Elena Durazo for State Senate 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1458805,Maria Elena Durazo Democrat for State Senate 2026 | Maria Elena Durazo for State Senate 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477447,,Mike Fong for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477447,"Fong for Assembly 2026, Mike | Mike Fong for Assembly | Mike Fong for Assembly 2026 | Mike Fong For Assembly 2026",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,classify_as_candidate,TRUE,FALSE,1026233.56,379741.49,2.702453082,298.88,496834.68,527100,0.5136257676,527100,390563.2715,0.3805793211
1477408,,Papan for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477408,Diane Papan for Assembly 2026 | Papan for Assembly 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1479050,,Sasha Renee Perez for Senate 2028,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1479050,Sarah Renee Perez for Senate 2028 | Sasha Renee Perez for Senate 2026 | Sasha Renee Perez for Senate 2028,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1456350,,Malia Cohen For Controller 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1456350,Malia Cohen for Controller 2026 | Malia Cohen For Controller 2026 | MALIA COHEN FOR CONTROLLER 2026 | Malia Cohen for Controller 2030,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477142,,Ransom for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477142,Ransom for Assembly 2026 | Ransom For Assembly 2026 | Rhodesia Ransom for State Assembly,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,classify_as_candidate,TRUE,FALSE,760000.44,87750,8.660973675,668.52,269605.28,487626.64,0.6416136285,487626.64,352868.6338,1.464300565
1462320,,Tim Grayson for Senate 2024,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1462320,Tim Grayson for Assembly 2024 | Tim Grayson for Senate 2024,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477040,,Celeste Rodriguez for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477040,Celeste Rodriguez for Assembly 2026 | Celeste Rodriguez for Assembly 2026 (Officeholder: Assembly District 43),,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1280730,,Citigroup Inc. Political Action Committee Federal/State (Citi PAC),https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1280730,"Citigroup Federal PAC | Citigroup Inc. PAC - State (Citi PAC-State) | Citigroup Inc. Political Action Committee Federal/State (Citi PAC) | Citigroup, Inc. PAC - State (Citi PAC-State) (FEC ID#C00039305)",,,Finance/Insurance,,,federal_pac,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,unresolvable,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477778,,Dr. Jasmeet Bains for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477778,"Bains for Assembly 2026, Dr. Jasmeet | Dr. Jasmeet Bains for Assembly 2026",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,classify_as_candidate,TRUE,FALSE,158725,203300,0.7807427447,25,67000,91700,0.5777287762,91700,74000,1.466215152
1435497,,Lena Gonzalez for Senate 2024,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1435497,"Gonzalez for Senate 2024, Lena | Lena Gonzalez for Senate 2024 | Lena Gonzalez For Senate 2024",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1476938,,Liz Ortega-Toro for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1476938,"Liz Ortega-Toro for Assembly 2026 | Ortega-Toro for Assembly 2026, Liz",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477252,,Re-Elect Rick Chavez Zbur for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477252,"Consumer Attorneys Association of Los Angeles PAC | Re Elect Rick Chavez Zbur for Assembly 2026 | Re-Elect Rich Chavez Zbur For Assembly 2026 | RE-Elect Rick C Zbur for Assembly 2026 | Re-Elect Rick Chavez Zbur for assembly 2026 | Re-Elect Rick Chavez Zbur for Assembly 2026 | Re-Elect Rick Chavez Zbur For Assembly 2026 | RE-ELECT RICK CHAVEZ ZBUR FOR ASSEMBLY 2026 | Zbur for Assembly 2026 | Zbur for Assembly 2026, Re-Elect Rick Chavez",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477689,,Robert Garcia for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477689,"Garcia for Assembly 2026, Robert | Robert Garcia for Assembly 2026 | Roberto Garcia for Assembly 2026",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1456932,,Sharon Quirk-Silva for Assembly 2024,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1456932,QUIRK-SILVA FOR ASSEMBLY 2024; SHARON | Sharon Quirk-Silva for Assembly | Sharon Quirk-Silva for Assembly 2024,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,classify_as_candidate,FALSE,FALSE,NA,127315,NA,NA,NA,NA,NA,0,0,0
1471635,,Antonio Villaraigosa for Governor 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1471635,Antonio Villaraigosa for Governor 2026 | Antonio Villaraigosa For Governor 2026,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1465732,,Betty Yee for Governor 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1465732,"Betty Yee for Governor 2026 | Betty Yee For Governor 2026 | For Governor, Betty Yee",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1262838,,Plumbers & Pipefitters Local 447 Federal Pol Act Fund,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1262838,Plumbers & Pipefitters Local 447 Federal Pol Act Fund | Plumbers & Pipefitters Local Union No. 447 Federal PAC (FED PAC ID #C00320218) | United Association of Journeymen & Apprentices of the U.S. & Canada Local 447 Federal PAC (Fed PAC ID # C00320218) | United Association of Journeymen & Apprentices of the US & Canada Local 447 Federal PAC (FED PAC ID #C00320218) | United Association of Journeymen & Apprentices of The US & Canada Local 447 Federal PAC (Fed PAC ID# C00320218) | United Association of Journeymen Apprentices of the US & Canada Local 447 Federal PAC (FED PAC ID #C00320218),,TRUE,Unions,Trade Unions,,federal_pac,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,unresolvable,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1476812,,Gail Pellerin for Assembly 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1476812,"Gail Pellerin for Assembly 2026 | Pellerin for Assembly 2026 | Pellerin for Assembly 2026, Gail",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1478890,,Richardson for Senate 2028,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1478890,Richardson for Senate 2026  ID1478890 | Richardson for Senate 2028 | Richardson For Senate 2028,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1377592,,UPSPAC,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1377592,"United Parcel Service Inc. PAC | United Parcel Service Inc. PAC  (UPSPAC) | United Parcel Service Inc. PAC (UPSPAC) | United Parcel Service Inc. PAC (UPSPAC) (FEC ID# C00064766) | United Parcel Service Inc. PAC (UPSPAC) (Fed PAC ID C00064766) | United Parcel Service Inc. PAC (UPSPAC) (Fed PAC ID# C00064766) | United Parcel Service Inc. Political Action Committee | United Parcel Service Inc. Political Action Committee (fec ID #c00064766) | United Parcel Service Inc. Political Action Committee (FEC ID #C00064766) | United Parcel Service PAC (UPS PAC) Fed ID #C0064766 | United Parcel Service Political Action Committee FEC - C00064766 | United Parcel Service, Inc. PAC (UPSPAC Fed PAC ID C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (FEC ID #C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (FEC ID# C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (FED PAC ID #C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (Fed PAC ID C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (FED PAC ID C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (Fed PAC ID# C00064766) | United Parcel Service, Inc. Political Action Committee (UPSPAC) (Fed ID #C00064766) | United Parcel Services, Inc. PAC (UPSPAC) (Fed PAC ID C00064766) | UPS PAC | UPSPAC | UPSPAC - California",,,Government/Public Safety,Government,,federal_pac,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,unresolvable,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1477250,,Dave Cortese for Senate 2028,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1477250,"Cortese for Senate 2028, Dave | Dave Cortese for Senate 2028",,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
1434540,,John Laird for Senate 2024,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1434540,John Laird for Senate 2024,,,Candidates/Political Parties,Candidate,,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,classify_as_candidate,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0
