"raw_name","entity_uuid","reviewed_date","source"
"CALIFORNIA RICE INDUSTRY ASSOCIATION PAC","61a24978-65da-420a-8d4b-fcd1eba8923a","2026-08-28","manual_review"
"CALIFORNIA RICE INDUSTRY ASSOCIATION POLITICAL ACTION COMMITTEE","61a24978-65da-420a-8d4b-fcd1eba8923a","2026-08-28","manual_review"
"CALIFORNIA RICE INDUSTRY ASSOCIATION","61a24978-65da-420a-8d4b-fcd1eba8923a","2026-08-28","manual_review"
"CALIFORNIA RICE INDUSTRY ASSOCIATION (RESTRICTED USE ACCOUNT)","61a24978-65da-420a-8d4b-fcd1eba8923a","2026-08-28","manual_review"
"DOCTORS COMPANY PAC","4b8cb7ca-9477-4c4f-b2ee-a68ae7edd05f","2026-08-28","manual_review"
"DOCTORS COMPANY PAC, THE AKA DOCPAC","4b8cb7ca-9477-4c4f-b2ee-a68ae7edd05f","2026-08-28","manual_review"
"DOCTORS COMPANY POLITICAL ACTION COMMITTEE (DOCPAC)","4b8cb7ca-9477-4c4f-b2ee-a68ae7edd05f","2026-08-28","manual_review"
"DOCTORS COMPANY POLITICAL ACTION COMMITTEE AKA DOCPAC; THE","4b8cb7ca-9477-4c4f-b2ee-a68ae7edd05f","2026-08-28","manual_review"
"DOCTORS' COMPANY POLITICAL ACTION COMMITTEE, THE AKA 'DOCPAC'","4b8cb7ca-9477-4c4f-b2ee-a68ae7edd05f","2026-08-28","manual_review"
"THE DOCTORS COMPANY PAC AKA DOCPAC","16be16c3-5ee6-49a0-a8c7-a60b4a6a6301","2026-08-28","manual_review"
"THE DOCTORS COMPANY POLITICAL ACTION COMMITTEE AKA 'DOCPAC'","16be16c3-5ee6-49a0-a8c7-a60b4a6a6301","2026-08-28","manual_review"
"CALIFORNIA MEDICAL ASSOCIATION","3309a3a9-ea67-48cb-bb69-6221765da320","2026-08-28","manual_review"
"CALIFORNIA MEDICAL ASSOCIATION PAC","3309a3a9-ea67-48cb-bb69-6221765da320","2026-08-28","manual_review"
"CALPAC - CALIFORNIA MEDICAL ASSOCIATION PAC","3309a3a9-ea67-48cb-bb69-6221765da320","2026-08-28","manual_review"
"CALPAC CALIFORNIA MEDICAL ASSOCIATION PAC","3309a3a9-ea67-48cb-bb69-6221765da320","2026-08-28","manual_review"
"CALPAC- CALIFORNIA MEDICAL ASSOCIATION PAC","3309a3a9-ea67-48cb-bb69-6221765da320","2026-08-28","manual_review"
"CALPAC-CA MEDICAL ASSOCIATION PAC","3309a3a9-ea67-48cb-bb69-6221765da320","2026-08-28","manual_review"
"CALIFORNIA MEDICAL TRANSPORTATION ASSOCIATION","d677f371-de04-48f7-9ea9-af8cfc7064fe","2026-08-28","manual_review"
"OAKLAND POLICE OFFICER'S ASSOCIATION - POLITICAL ACTION COMMITTEE","ed25ee57-c4d9-4baa-a7e9-73f3aead5dba","2026-08-28","manual_review"
"OAKLAND POLICE OFFICERS ASSOCIATION PAC GENERAL FUND","ed25ee57-c4d9-4baa-a7e9-73f3aead5dba","2026-08-28","manual_review"
"LOCAL SOCIETIES OF THE CALIFORNIA OPTOMETRIC ASSOCIATION PAC","effd1800-ac07-4483-8362-f4211f320c44","2026-08-28","manual_review"
"LOCAL SOCIETIES OF THE CALIFORNIA OPTOMETRIC ASSOCIATION PAC (AKA LSCOA-PAC)","effd1800-ac07-4483-8362-f4211f320c44","2026-08-28","manual_review"
"CA DENTAL ASSOCIATION PAC","bc1008e9-95ce-4d04-92bc-5bb1ec9963d9","2026-08-28","manual_review"
"CA DENTAL ASSOCIATION PAC (CDA PAC)","bc1008e9-95ce-4d04-92bc-5bb1ec9963d9","2026-08-28","manual_review"
"CALIFORNIA DENTAL ASSOCIATION","bc1008e9-95ce-4d04-92bc-5bb1ec9963d9","2026-08-28","manual_review"
"CALIFORNIA DENTAL ASSOCIATION PAC","bc1008e9-95ce-4d04-92bc-5bb1ec9963d9","2026-08-28","manual_review"
"CALIFORNIA DENTAL ASSOCIATION PAC (CDA PAC)","bc1008e9-95ce-4d04-92bc-5bb1ec9963d9","2026-08-28","manual_review"
"CALIFORNIA DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE (CDA PAC)","bc1008e9-95ce-4d04-92bc-5bb1ec9963d9","2026-08-28","manual_review"
"NAT'L ASSOC INDUSTRIAL & OFFICE PROPERTIES NAIOP SOCAL PAC","a446fb76-6f55-40fb-808d-4e8c17fe1bd8","2026-08-28","manual_review"
"NATIONAL ASSOCIATION INDUSTRIAL & OFFICE PROPERTIES SOCAL PAC (NAIOP)","a446fb76-6f55-40fb-808d-4e8c17fe1bd8","2026-08-28","manual_review"
"NATIONAL ASSOCIATION OF INDUSTRIAL & OFFICE PROPERTIES SOCAL PAC (NAIOP)","a446fb76-6f55-40fb-808d-4e8c17fe1bd8","2026-08-28","manual_review"
"CALIFORNIA ASSOCIATION OF HEALTH PLANS","ab9f954c-9fa1-4310-9da1-480c10d9ee16","2026-08-28","manual_review"
"CALIFORNIA ASSOCIATION OF HEALTH PLANS PAC","ab9f954c-9fa1-4310-9da1-480c10d9ee16","2026-08-28","manual_review"
"CALIFORNIA ASSOCIATION OF HEALTH PLANS POLITICAL ACTION COMMITTEE","ab9f954c-9fa1-4310-9da1-480c10d9ee16","2026-08-28","manual_review"
"CA ELECTRICAL CONTRACTORS PAC","c2ecb4d9-048a-43c4-99c9-c4a8cd21616a","2026-08-28","manual_review"
"CALIFORNIA ELECTRICAL CONTRACTORS","c2ecb4d9-048a-43c4-99c9-c4a8cd21616a","2026-08-28","manual_review"
"CALIFORNIA ELECTRICAL CONTRACTORS PAC","c2ecb4d9-048a-43c4-99c9-c4a8cd21616a","2026-08-28","manual_review"
"INTERNATIONAL BROTHERHOOD OF BOILEMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549 PAC","67ee9002-7cad-4f53-b1b6-b8b6caa1820e","2026-08-28","manual_review"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS & HELPERS LOCAL 549 PAC","67ee9002-7cad-4f53-b1b6-b8b6caa1820e","2026-08-28","manual_review"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549 PAC","67ee9002-7cad-4f53-b1b6-b8b6caa1820e","2026-08-28","manual_review"
"SHEET METAL AIR RAIL TRANSPORTATION WORKERS LOCAL UNION 105 PAC","79f59f57-f029-49d7-973f-a54569dec9e7","2026-08-28","manual_review"
"SHEET METAL TRANSPORTATION WORKERS LOCAL UNION 105 POLITICAL EDUCATION FUND","79f59f57-f029-49d7-973f-a54569dec9e7","2026-08-28","manual_review"
"SHEET METAL, AIR, RAIL TRANSPORTATION WORKERS LOCAL UNION 105 POLITICAL EDUCATION FUND","79f59f57-f029-49d7-973f-a54569dec9e7","2026-08-28","manual_review"
"SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS LOCAL UNION 105 POLITICAL EDUCATION FUND","79f59f57-f029-49d7-973f-a54569dec9e7","2026-08-28","manual_review"
"SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS LOCAL UNION 105 SMALL CONTRIBUTOR COMMITTEE","79f59f57-f029-49d7-973f-a54569dec9e7","2026-08-28","manual_review"
"SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS' INTERNATIONAL UNION (S.M.A.R.T.) LOCAL 105 PAC","79f59f57-f029-49d7-973f-a54569dec9e7","2026-08-28","manual_review"
"SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS' INTERNATIONAL UNION SMART LOCAL UNION 105 PAC","79f59f57-f029-49d7-973f-a54569dec9e7","2026-08-28","manual_review"
"SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS' LOCAL INTERNATIONAL UNION (S.M.A.R.T.) LOCAL 105 PAC","79f59f57-f029-49d7-973f-a54569dec9e7","2026-08-28","manual_review"
"CA STATEWIDE LAW ENFORCEMENT ASSOC PAC","5797aef8-335b-4365-b50d-39183b7574ed","2026-08-28","manual_review"
"CALIFORNIA STATEWIDE LAW ENFORCEMENT ASSOC PAC","5797aef8-335b-4365-b50d-39183b7574ed","2026-08-28","manual_review"
"CALIFORNIA STATEWIDE LAW ENFORCEMENT ASSOCIATION (CSLEA) PAC","5797aef8-335b-4365-b50d-39183b7574ed","2026-08-28","manual_review"
"CALIFORNIA STATEWIDE LAW ENFORCEMENT ASSOCIATION (INTERMEDIARY FOR INDIVIDUAL MEMBERS UNDER $100)","5797aef8-335b-4365-b50d-39183b7574ed","2026-08-28","manual_review"
"CALIFORNIA STATEWIDE LAW ENFORCEMENT ASSOCIATION PAC","5797aef8-335b-4365-b50d-39183b7574ed","2026-08-28","manual_review"
"CALIFORNIA STATEWIDE LAW ENFORCEMENT ASSOCIATION POLITICAL ACTION COMMITTEE","5797aef8-335b-4365-b50d-39183b7574ed","2026-08-28","manual_review"
"TECHNET","04304703-66a6-466e-83ac-8e4f0558a979","2026-08-28","manual_review"
"TECHNET POLITICAL ACTION COMMITTEE","04304703-66a6-466e-83ac-8e4f0558a979","2026-08-28","manual_review"
"TECHNOLOGY NETWORK (TECHNET) CALIFORNIA PAC","04304703-66a6-466e-83ac-8e4f0558a979","2026-08-28","manual_review"
"TECHNOLOGY NETWORK TECHNET CALIFORNIA PAC","04304703-66a6-466e-83ac-8e4f0558a979","2026-08-28","manual_review"
"AMALGAMATED TRANSIT UNION 1277","9f828fd9-3e94-4ca7-920f-12079a8ddf4c","2026-08-28","manual_review"
"AMALGAMATED TRANSIT UNION 1277 PAC SMALL CONTRIBUTOR COMMITTEE","9f828fd9-3e94-4ca7-920f-12079a8ddf4c","2026-08-28","manual_review"
"AMALGAMATED TRANSIT UNION LOCAL 1277","9f828fd9-3e94-4ca7-920f-12079a8ddf4c","2026-08-28","manual_review"
"AMALGAMETED TRANSIT UNION LOCAL 1277 PAC","9f828fd9-3e94-4ca7-920f-12079a8ddf4c","2026-08-28","manual_review"
"APARTMENT ASSN OF ORANGE COUNTY PAC","37ea869d-b248-4168-b53d-b6f10699fc05","2026-08-28","manual_review"
"APARTMENT ASSOCIATION OF ORANGE COUNTY PAC","37ea869d-b248-4168-b53d-b6f10699fc05","2026-08-28","manual_review"
"ELI LILLY AND COMPANY","703aaa48-b207-4618-8b6f-51bebea15482","2026-08-28","manual_review"
"ELI LILLY AND COMPANY PAC","703aaa48-b207-4618-8b6f-51bebea15482","2026-08-28","manual_review"
"ELI LILLY AND COMPANY POLITICAL ACTION COMMITTEE","703aaa48-b207-4618-8b6f-51bebea15482","2026-08-28","manual_review"
"ENTERPRISE HOLDINGS, INC. / ENTERPRISE MOBILITY PAC (FEC ID# C00219642)","305bc36d-ed74-47a0-b164-ca5898db663f","2026-08-28","manual_review"
"ENTERPRISE HOLDINGS, INC. / ENTERPRISE MOBILITY POLITICAL ACTION COMMITTEE - FEDPAC ID# C00219642","305bc36d-ed74-47a0-b164-ca5898db663f","2026-08-28","manual_review"
"ENTERPRISE HOLDINGS, INC. POLITICAL ACTION COMMITTEE - FEDPAC ID# C00219642","305bc36d-ed74-47a0-b164-ca5898db663f","2026-08-28","manual_review"
"ENTERPRISE HOLDINGS, INC./ENTERPRISE MOBILITY PAC - (FEC ID# C00219642)","305bc36d-ed74-47a0-b164-ca5898db663f","2026-08-28","manual_review"
"ENTERPRISE HOLDINGS, INC./ENTERPRISE MOBILITY POLITICAL ACTION COMMITTEE - FEDPAC ID# C00219642","305bc36d-ed74-47a0-b164-ca5898db663f","2026-08-28","manual_review"
"NORTHERN CALIFORNIA MECHANICAL CONTRACTORS ASSOCIATION","e3e4023d-a2a5-4e22-96ed-c9ca6a9beb3c","2026-08-28","manual_review"
"THE PLUMBING, PIPING & MECHANICAL CONTRACTORS PAC","78ba165e-c8d5-46aa-87ae-4bd28b84acca","2026-08-28","manual_review"
"THE PLUMBING, PIPING & MECHANICAL CONTRACTORS PAC SPONSORED BY CA LEGIS. CONFERENCE OF PLUMBING, HEATING & PIPING INDUSTRY","78ba165e-c8d5-46aa-87ae-4bd28b84acca","2026-08-28","manual_review"
"AFT COLLEGE STAFF GUILD - LOS ANGELES (UNITEMIZED MEMBER CONTRIBUTIONS)","76cb5b68-fe19-47ce-846e-3cc8f4a36734","2026-08-28","manual_review"
"CABRILLO COLLEGE FEDERATION OF TEACHERS (UNITEMIZED MEMBER CONTRIBUTIONS)","cd7a6750-744f-4c7f-82c3-6b1063de85cc","2026-08-28","manual_review"
"LOS ANGELES COLLEGE FACULTY GUILD COPE","3df36552-5fd1-4d9d-b898-e1267ca529d3","2026-08-28","manual_review"
"LOS ANGELES COLLEGE GUILD","3df36552-5fd1-4d9d-b898-e1267ca529d3","2026-08-28","manual_review"
"LOS ANGELES COLLEGE GUILD STATE PAC","3df36552-5fd1-4d9d-b898-e1267ca529d3","2026-08-28","manual_review"
"TRUCK UNIT PAC SPONSORED BY THE CALIFORNIA TRUCKING ASSOCIATION","44f5a3ba-3c1d-420d-aecc-f1bcf6c76112","2026-08-28","manual_review"
"TRUCK UNIT PAC, SPONSORED BY THE CALIFORNIA TRUCKING ASSOCIATION","44f5a3ba-3c1d-420d-aecc-f1bcf6c76112","2026-08-28","manual_review"
"TRUCK UNIT PAC, SPONSORED BY THE CALIFORNIA TRUCKING ASSOCIATION SMALL CONTRIBUTOR COMMITTEE","44f5a3ba-3c1d-420d-aecc-f1bcf6c76112","2026-08-28","manual_review"
"VULCAN MATERIALS COMPANY PAC","80459de8-1bd3-4ff5-8533-0438bffa834b","2026-08-28","manual_review"
"VULCAN MATERIALS COMPANY PAC (FEC ID# C00116020)","80459de8-1bd3-4ff5-8533-0438bffa834b","2026-08-28","manual_review"
"VULCAN MATERIALS COMPANY POLITICAL ACTION COMMITTEE (FEDERAL PAC ID# C00116020)","80459de8-1bd3-4ff5-8533-0438bffa834b","2026-08-28","manual_review"
"CALIFORNIA ACADEMY OF FAMILY PHYSICIANS PAC","096d82d5-6efc-4bcf-8de6-8e8080a31a9b","2026-08-28","manual_review"
"CALIFORNIA ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE","096d82d5-6efc-4bcf-8de6-8e8080a31a9b","2026-08-28","manual_review"
"CALIFORNIA ASSOCIATION OF SHEET METAL & AIR CONDITIONING CONTRACTORS NATIONAL ASSOCIATION","e8b916cd-1a49-412d-8aa9-3bedb4e52c3f","2026-08-28","manual_review"
"CALIFORNIA ASSOCIATION OF SHEET METAL AND AIR CONDITIONING CONTRACTORS PAC","e8b916cd-1a49-412d-8aa9-3bedb4e52c3f","2026-08-28","manual_review"
"MICROSOFT CORPORATION STAKEHOLDERS VOLUNTARY PAC (FEC ID C00227546)","69ad7d52-49e6-467c-89f4-9e5345b44434","2026-08-28","manual_review"
"MICROSOFT CORPORATION STAKEHOLDERS VOLUNTARY PAC - MSVPAC (FED PAC ID# C00227546)","69ad7d52-49e6-467c-89f4-9e5345b44434","2026-08-28","manual_review"
"CALIFORNIA COUNCIL FOR AFFORDABLE HOUSING","9dbb0ac9-2813-4fce-95fc-c8024afd0673","2026-08-28","manual_review"
"CALIFORNIA COUNCIL FOR AFFORDABLE HOUSING PAC","9dbb0ac9-2813-4fce-95fc-c8024afd0673","2026-08-28","manual_review"
"CALIFORNIA ENVIRONMENTAL VOTERS","ff20c4d9-661f-4b07-8f90-42a650c9db03","2026-08-28","manual_review"
"ELECTING CLIMATE CHAMPIONS FUND SPONSORED BY CALIFORNIA ENVIRONMENTAL VOTERS","f3cd48a8-cb68-4e56-aac2-3711f0f1376a","2026-08-28","manual_review"
"CALIFORNIA NATIONS INDIAN GAMING ASSOCIATION","87ec0ada-323c-4991-b044-bfc5369dd007","2026-08-28","manual_review"
"CALIFORNIA NATIONS INDIAN GAMING ASSOCIATION SOVEREIGNTY PROTECTION FUND","87ec0ada-323c-4991-b044-bfc5369dd007","2026-08-28","manual_review"
"CALIFORNIA LIFE SCIENCES","6d6a2cb8-a171-49bb-98ab-f8ead4ab806f","2026-08-28","manual_review"
"CALIFORNIA LIFE SCIENCES ASSOCIATION PAC","6d6a2cb8-a171-49bb-98ab-f8ead4ab806f","2026-08-28","manual_review"
"CALIFORNIA LIFE SCIENCES ASSOCIATION POLITICAL ACTION COMMITTEE","6d6a2cb8-a171-49bb-98ab-f8ead4ab806f","2026-08-28","manual_review"
"CALIFORNIA LIFE SCIENCES PAC","6d6a2cb8-a171-49bb-98ab-f8ead4ab806f","2026-08-28","manual_review"
"CALIFORNIA LIFE SCIENCES POLITICAL ACTION COMMITTEE","6d6a2cb8-a171-49bb-98ab-f8ead4ab806f","2026-08-28","manual_review"
"CALIFORNIA RESOURCE CORPORATION","c3d1b3f8-9ed9-4ff1-93bd-9579e39a4597","2026-08-28","manual_review"
"CALIFORNIA RESOURCES CORPORATION","c3d1b3f8-9ed9-4ff1-93bd-9579e39a4597","2026-08-28","manual_review"
"CALIFORNIA RESOURCES CORPORATION (CRC) SERVICES, LLC","c3d1b3f8-9ed9-4ff1-93bd-9579e39a4597","2026-08-28","manual_review"
"CALIFORNIA RESOURCES CORPORATION AND SUBSIDIARIES(MATTHEW ALVAREZ)","c3d1b3f8-9ed9-4ff1-93bd-9579e39a4597","2026-08-28","manual_review"
"CALIFORNIA RESOURCES CORPORATION SERVICES (CRC), LLC","c3d1b3f8-9ed9-4ff1-93bd-9579e39a4597","2026-08-28","manual_review"
"CRC SERVICES, LLC(LEON J. FRANCISCO)","c3d1b3f8-9ed9-4ff1-93bd-9579e39a4597","2026-08-28","manual_review"
"CRC SERVICES, LLC(MARIA SPERBER)","c3d1b3f8-9ed9-4ff1-93bd-9579e39a4597","2026-08-28","manual_review"
"CALIFORNIA RESOURCES CORPORATION AND SUBSIDIARIES","c3d1b3f8-9ed9-4ff1-93bd-9579e39a4597","2026-08-28","manual_review"
"CALIFORNIA RESOURCES CORPORATION AND SUBSIDIARIES(CLIO C. CRESPY)","c3d1b3f8-9ed9-4ff1-93bd-9579e39a4597","2026-08-28","manual_review"
"CALIFORNIA FOR JOBS AND A STRONG ECONOMY","064cbe33-0a73-419b-b205-2e28ada9ec95","2026-08-28","manual_review"
"CALIFORNIANS FOR JOBS & A STRONG ECONOMY","064cbe33-0a73-419b-b205-2e28ada9ec95","2026-08-28","manual_review"
"CALIFORNIANS FOR JOBS AND A STRONG ECONOMY","064cbe33-0a73-419b-b205-2e28ada9ec95","2026-08-28","manual_review"
"WINE INSTITUTE","4775cf7a-6b89-40e3-b0f1-b6be39a7ead1","2026-08-28","manual_review"
"WINE INSTITUTE CA PAC","4775cf7a-6b89-40e3-b0f1-b6be39a7ead1","2026-08-28","manual_review"
"WINE INSTITUTE CALIFORNIA PAC","4775cf7a-6b89-40e3-b0f1-b6be39a7ead1","2026-08-28","manual_review"
"GOLDEN STATE LEADERSHIP FUND","55d0aaf0-09df-469d-8d3e-f1f6e64f6ac2","2026-08-28","manual_review"
"GOLDEN STATE LEADERSHIP FUND PAC","55d0aaf0-09df-469d-8d3e-f1f6e64f6ac2","2026-08-28","manual_review"
"CALPINE CORP","02a813ea-47d1-4267-9d1c-4b57dd176282","2026-08-28","manual_review"
"CALPINE CORPORATION","02a813ea-47d1-4267-9d1c-4b57dd176282","2026-08-28","manual_review"
"PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA PAC INDEPENDENT EXPENDITURE COMMITTEE","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","2026-08-28","manual_review"
"PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA PAC IE COMMITTEE","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","2026-08-28","manual_review"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA INDEPENDENT EXPENDITURE COMMITTEE","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","2026-08-28","manual_review"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA IEC","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","2026-08-28","manual_review"
"PHARMACEUTICAL RESEARCH & MANUFACTURERS ASSN OF AMERICA","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","2026-08-28","manual_review"
"PHARMACEUTICAL RESEARCH & MANUFACTURERS ASSN OF AMERICA PAC","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","2026-08-28","manual_review"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS ASSN OF AMERICA PAC","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","2026-08-28","manual_review"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS ASSOCIATION AMERICA PAC","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","2026-08-28","manual_review"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS ASSOCIATION OF AMERICA PAC","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","2026-08-28","manual_review"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","2026-08-28","manual_review"
"COMMITTEE TO EXPAND THE MIDDLE CLASS CANDIDATE COMMITTEE, SPONSORED BY AIRBNB, INC.","60436a06-5192-4f99-af0b-1c727087820a","2026-08-28","manual_review"
"UNITED NURSES ASSOCIATION OF CA/UNION OF HEALTH CARE PROFESSIONALS","524910d6-05ce-43fb-8834-11d0f8253c01","2026-08-28","manual_review"
"UNITED NURSES ASSOCIATION OF CA/UNION OF HEALTH CARE PROFESSIONALS (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS)","524910d6-05ce-43fb-8834-11d0f8253c01","2026-08-28","manual_review"
"UNITED NURSES ASSOCIATION OF CALIFORNIA (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS)","524910d6-05ce-43fb-8834-11d0f8253c01","2026-08-28","manual_review"
"UNITED NURSES ASSOCIATION OF CALIFORNIA/UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC)","524910d6-05ce-43fb-8834-11d0f8253c01","2026-08-28","manual_review"
"UNITED NURSES ASSOCIATION OF CALIFORNIA/UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC) SMALL CONTRIBUTOR COMMITTEE","524910d6-05ce-43fb-8834-11d0f8253c01","2026-08-28","manual_review"
"UNITED NURSES ASSOCIATIONS OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC)","524910d6-05ce-43fb-8834-11d0f8253c01","2026-08-28","manual_review"
"UNITED NURSES ASSOCIATIONS OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC) SCC","524910d6-05ce-43fb-8834-11d0f8253c01","2026-08-28","manual_review"
"UNITED NURSES ASSOCIATIONS OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC) SMALL CONTRIBUTOR COMMITTEE","524910d6-05ce-43fb-8834-11d0f8253c01","2026-08-28","manual_review"
"UNITED NURSES ASSOCIATIONS OF CALIFORNIA/ UNION OF HEALTH CARE PROFESSIONALS","524910d6-05ce-43fb-8834-11d0f8253c01","2026-08-28","manual_review"
"UNITED NURSES ASSOCIATIONS OF CALIFORNIA/UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC) SMALL CONTRIBUTOR COMMITTEE","524910d6-05ce-43fb-8834-11d0f8253c01","2026-08-28","manual_review"
"CALIFORNIA CONSTRUCTION & INDUSTRIAL MATERIAL ASSOCIATION PAC","4d072e41-26c1-437e-8840-5ff5b1c8d53c","2026-08-28","manual_review"
"CALIFORNIA CONSTRUCTION & INDUSTRIAL MATERIAL ASSOCIATION PAC (CALCIMA)","4d072e41-26c1-437e-8840-5ff5b1c8d53c","2026-08-28","manual_review"
"CALIFORNIA CONSTRUCTION & INDUSTRIAL MATERIALS ASSOCIATION","4d072e41-26c1-437e-8840-5ff5b1c8d53c","2026-08-28","manual_review"
"CALIFORNIA CONSTRUCTION & INDUSTRIAL MATERIALS ASSOCIATION PAC","4d072e41-26c1-437e-8840-5ff5b1c8d53c","2026-08-28","manual_review"
"CALIFORNIA ASSOCIATION OF DENTAL PLANS PAC","573503f7-90e1-474d-a826-7cfd96c470c5","2026-08-28","manual_review"
"CALIFORNIA ASSOCIATION OF DENTAL PLANS POLITICAL ACTION COMMITTEE","573503f7-90e1-474d-a826-7cfd96c470c5","2026-08-28","manual_review"
"CATERPILLAR INC. POLITICAL ACTION COMMITTEE (CATPAC) (FEC ID# C00148031)","c60f5757-1778-4be0-b0b0-6d50c2fe0e24","2026-08-28","manual_review"
"CATERPILLAR, INC.","c60f5757-1778-4be0-b0b0-6d50c2fe0e24","2026-08-28","manual_review"
"PACE OF CA SCHOOL EMPLOYEES ASSOCIATION","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","2026-08-28","manual_review"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","2026-08-28","manual_review"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","2026-08-28","manual_review"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FEC ID# C00480830) SCC","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","2026-08-28","manual_review"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FED ID #C00480830) SCC","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","2026-08-28","manual_review"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FED PAC ID #C00480830)","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","2026-08-28","manual_review"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FED PAC ID C00480830)","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","2026-08-28","manual_review"
"PACE OF CA SCHOOL EMPLOYEES","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","2026-08-28","manual_review"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","2026-08-28","manual_review"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION SMALL CONTRIBUTOR COMMITTEE","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","2026-08-28","manual_review"
"PACE OF CALIFORNIA SCHOOL EMPLOYES ASSOCIATION SMALL CONTRIBUTOR COMMITTEE","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","2026-08-28","manual_review"
"BOEING COMPANY POLITICAL ACTION COMMITTEE (FED PAC ID C00142711), THE","e1aeca0d-f777-4fdb-a96a-68b5e774ba9a","2026-08-28","manual_review"
"THE BOEING COMPANY PAC (FEC ID# C00142711)","e1aeca0d-f777-4fdb-a96a-68b5e774ba9a","2026-08-28","manual_review"
"THE BOEING COMPANY PAC (FED PAC ID #C00142711)","e1aeca0d-f777-4fdb-a96a-68b5e774ba9a","2026-08-28","manual_review"
"THE BOEING COMPANY PAC (FED PAC ID C00142711)","e1aeca0d-f777-4fdb-a96a-68b5e774ba9a","2026-08-28","manual_review"
"CEMEX","1f655c3a-b95a-4eca-96ae-aa6f5ad22274","2026-08-28","manual_review"
"CEMEX MATERIALS LLC","1f655c3a-b95a-4eca-96ae-aa6f5ad22274","2026-08-28","manual_review"
"CA STATE ASSOCIATION OF ELECTRICAL WORKERS","102349ec-bf3b-473e-9398-15d861f4f805","2026-08-28","manual_review"
