─────────────────────────────────────────────────────────────────
CalAccess Multi-Race Pull  —  2026-04-23 12:25:33
  GOV: governor_race_2026-03-20.csv
  LTG: lt_governor_race_2026.csv
  INS: insurance_commissioner_race_2026.csv
─────────────────────────────────────────────────────────────────
Loading existing CSV files …
  [GOV] 89,608 existing rows | 87,339 dedup keys  (governor_race_2026-03-20.csv)
  [LTG] No existing file — will create: lt_governor_race_2026.csv
  [INS] No existing file — will create: insurance_commissioner_race_2026.csv
Downloading CalAccess database from:
  https://campaignfinance.cdn.sos.ca.gov/dbwebexport.zip

    0.1%     1.0 MB  (1.9 MB/s)
    0.1%     2.1 MB  (3.5 MB/s)
    0.2%     3.1 MB  (4.9 MB/s)
    0.3%     4.2 MB  (6.1 MB/s)
    0.3%     5.2 MB  (7.2 MB/s)
    0.4%     6.3 MB  (7.4 MB/s)
   77.7%  1175.5 MB  (16.7 MB/s)
   77.8%  1176.5 MB  (16.7 MB/s)
   77.8%  1177.6 MB  (16.7 MB/s)
   77.9%  1178.6 MB  (16.7 MB/s)
   78.0%  1179.6 MB  (16.7 MB/s)
   78.0%  1180.7 MB  (16.7 MB/s)
   78.1%  1181.7 MB  (16.6 MB/s)
   78.2%  1182.8 MB  (16.6 MB/s)
   78.2%  1183.8 MB  (16.6 MB/s)
   78.3%  1184.9 MB  (16.6 MB/s)
   78.4%  1185.9 MB  (16.6 MB/s)
   78.4%  1187.0 MB  (16.6 MB/s)
   78.5%  1188.0 MB  (16.6 MB/s)
   78.6%  1189.1 MB  (16.5 MB/s)
   78.7%  1190.1 MB  (16.5 MB/s)
   78.7%  1191.2 MB  (16.5 MB/s)
   78.8%  1192.2 MB  (16.6 MB/s)
   78.9%  1193.3 MB  (16.5 MB/s)
   78.9%  1194.3 MB  (16.5 MB/s)
   79.0%  1195.4 MB  (16.5 MB/s)
   79.1%  1196.4 MB  (16.5 MB/s)
   79.1%  1197.5 MB  (16.5 MB/s)
   79.2%  1198.5 MB  (16.5 MB/s)
   79.3%  1199.6 MB  (16.5 MB/s)
   79.3%  1200.6 MB  (16.5 MB/s)
   79.4%  1201.7 MB  (16.5 MB/s)
   79.5%  1202.7 MB  (16.5 MB/s)
   79.6%  1203.8 MB  (16.5 MB/s)
   79.6%  1204.8 MB  (16.5 MB/s)
   79.7%  1205.9 MB  (16.5 MB/s)
   79.8%  1206.9 MB  (16.6 MB/s)
   79.8%  1208.0 MB  (16.6 MB/s)
   79.9%  1209.0 MB  (16.6 MB/s)
   80.0%  1210.1 MB  (16.6 MB/s)
   80.0%  1211.1 MB  (16.5 MB/s)
   80.1%  1212.2 MB  (16.6 MB/s)
   80.2%  1213.2 MB  (16.6 MB/s)
   80.2%  1214.3 MB  (16.6 MB/s)
   80.3%  1215.3 MB  (16.6 MB/s)
   80.4%  1216.3 MB  (16.6 MB/s)
   80.5%  1217.4 MB  (16.6 MB/s)
   80.5%  1218.4 MB  (16.6 MB/s)
   80.6%  1219.5 MB  (16.6 MB/s)
   80.7%  1220.5 MB  (16.6 MB/s)
   80.7%  1221.6 MB  (16.6 MB/s)
   80.8%  1222.6 MB  (16.6 MB/s)
   80.9%  1223.7 MB  (16.6 MB/s)
   80.9%  1224.7 MB  (16.6 MB/s)
   81.0%  1225.8 MB  (16.6 MB/s)
   81.1%  1226.8 MB  (16.6 MB/s)
   81.1%  1227.9 MB  (16.6 MB/s)
   81.2%  1228.9 MB  (16.6 MB/s)
   81.3%  1230.0 MB  (16.6 MB/s)
   81.4%  1231.0 MB  (16.6 MB/s)
   81.4%  1232.1 MB  (16.6 MB/s)
   81.5%  1233.1 MB  (16.6 MB/s)
   81.6%  1234.2 MB  (16.6 MB/s)
   81.6%  1235.2 MB  (16.6 MB/s)
   81.7%  1236.3 MB  (16.6 MB/s)
   81.8%  1237.3 MB  (16.6 MB/s)
   81.8%  1238.4 MB  (16.6 MB/s)
   81.9%  1239.4 MB  (16.6 MB/s)
   82.0%  1240.5 MB  (16.6 MB/s)
   82.0%  1241.5 MB  (16.6 MB/s)
   82.1%  1242.6 MB  (16.6 MB/s)
   82.2%  1243.6 MB  (16.6 MB/s)
   82.3%  1244.7 MB  (16.6 MB/s)
   82.3%  1245.7 MB  (16.6 MB/s)
   82.4%  1246.8 MB  (16.6 MB/s)
   82.5%  1247.8 MB  (16.6 MB/s)
   82.5%  1248.9 MB  (16.7 MB/s)
   82.6%  1249.9 MB  (16.7 MB/s)
   82.7%  1251.0 MB  (16.7 MB/s)
   82.7%  1252.0 MB  (16.7 MB/s)
   82.8%  1253.0 MB  (16.7 MB/s)
   82.9%  1254.1 MB  (16.7 MB/s)
   82.9%  1255.1 MB  (16.7 MB/s)
   83.0%  1256.2 MB  (16.7 MB/s)
   83.1%  1257.2 MB  (16.7 MB/s)
   83.2%  1258.3 MB  (16.7 MB/s)
   83.2%  1259.3 MB  (16.7 MB/s)
   83.3%  1260.4 MB  (16.7 MB/s)
   83.4%  1261.4 MB  (16.7 MB/s)
   83.4%  1262.5 MB  (16.7 MB/s)
   83.5%  1263.5 MB  (16.7 MB/s)
   83.6%  1264.6 MB  (16.7 MB/s)
   83.6%  1265.6 MB  (16.7 MB/s)
   83.7%  1266.7 MB  (16.7 MB/s)
   83.8%  1267.7 MB  (16.7 MB/s)
   83.9%  1268.8 MB  (16.7 MB/s)
   83.9%  1269.8 MB  (16.7 MB/s)
   84.0%  1270.9 MB  (16.7 MB/s)
   84.1%  1271.9 MB  (16.7 MB/s)
   84.1%  1273.0 MB  (16.7 MB/s)
   84.2%  1274.0 MB  (16.7 MB/s)
   84.3%  1275.1 MB  (16.7 MB/s)
   84.3%  1276.1 MB  (16.7 MB/s)
   84.4%  1277.2 MB  (16.7 MB/s)
   84.5%  1278.2 MB  (16.7 MB/s)
   84.5%  1279.3 MB  (16.7 MB/s)
   84.6%  1280.3 MB  (16.7 MB/s)
   84.7%  1281.4 MB  (16.7 MB/s)
   84.8%  1282.4 MB  (16.7 MB/s)
   84.8%  1283.5 MB  (16.7 MB/s)
   84.9%  1284.5 MB  (16.7 MB/s)
   85.0%  1285.6 MB  (16.7 MB/s)
   85.0%  1286.6 MB  (16.7 MB/s)
   85.1%  1287.7 MB  (16.7 MB/s)
   85.2%  1288.7 MB  (16.6 MB/s)
   85.2%  1289.7 MB  (16.7 MB/s)
   85.3%  1290.8 MB  (16.7 MB/s)
   85.4%  1291.8 MB  (16.7 MB/s)
   85.4%  1292.9 MB  (16.7 MB/s)
   85.5%  1293.9 MB  (16.7 MB/s)
   85.6%  1295.0 MB  (16.7 MB/s)
   85.7%  1296.0 MB  (16.7 MB/s)
   85.7%  1297.1 MB  (16.6 MB/s)
   85.8%  1298.1 MB  (16.6 MB/s)
   85.9%  1299.2 MB  (16.7 MB/s)
   85.9%  1300.2 MB  (16.7 MB/s)
   86.0%  1301.3 MB  (16.7 MB/s)
   86.1%  1302.3 MB  (16.7 MB/s)
   86.1%  1303.4 MB  (16.7 MB/s)
   86.2%  1304.4 MB  (16.7 MB/s)
   86.3%  1305.5 MB  (16.7 MB/s)
   86.3%  1306.5 MB  (16.6 MB/s)
   86.4%  1307.6 MB  (16.6 MB/s)
   86.5%  1308.6 MB  (16.7 MB/s)
   86.6%  1309.7 MB  (16.7 MB/s)
   86.6%  1310.7 MB  (16.7 MB/s)
   86.7%  1311.8 MB  (16.6 MB/s)
   86.8%  1312.8 MB  (16.6 MB/s)
   86.8%  1313.9 MB  (16.6 MB/s)
   86.9%  1314.9 MB  (16.6 MB/s)
   87.0%  1316.0 MB  (16.6 MB/s)
   87.0%  1317.0 MB  (16.6 MB/s)
   87.1%  1318.1 MB  (16.6 MB/s)
   87.2%  1319.1 MB  (16.6 MB/s)
   87.2%  1320.2 MB  (16.6 MB/s)
   87.3%  1321.2 MB  (16.6 MB/s)
   87.4%  1322.3 MB  (16.6 MB/s)
   87.5%  1323.3 MB  (16.6 MB/s)
   87.5%  1324.4 MB  (16.6 MB/s)
   87.6%  1325.4 MB  (16.6 MB/s)
   87.7%  1326.4 MB  (16.6 MB/s)
   87.7%  1327.5 MB  (16.6 MB/s)
   87.8%  1328.5 MB  (16.6 MB/s)
   87.9%  1329.6 MB  (16.6 MB/s)
   87.9%  1330.6 MB  (16.6 MB/s)
   88.0%  1331.7 MB  (16.6 MB/s)
   88.1%  1332.7 MB  (16.6 MB/s)
   88.1%  1333.8 MB  (16.6 MB/s)
   88.2%  1334.8 MB  (16.6 MB/s)
   88.3%  1335.9 MB  (16.6 MB/s)
   88.4%  1336.9 MB  (16.6 MB/s)
   88.4%  1338.0 MB  (16.6 MB/s)
   88.5%  1339.0 MB  (16.6 MB/s)
   88.6%  1340.1 MB  (16.6 MB/s)
   88.6%  1341.1 MB  (16.6 MB/s)
   88.7%  1342.2 MB  (16.6 MB/s)
   88.8%  1343.2 MB  (16.6 MB/s)
   88.8%  1344.3 MB  (16.6 MB/s)
   88.9%  1345.3 MB  (16.6 MB/s)
   89.0%  1346.4 MB  (16.6 MB/s)
   89.0%  1347.4 MB  (16.6 MB/s)
   89.1%  1348.5 MB  (16.6 MB/s)
   89.2%  1349.5 MB  (16.6 MB/s)
   89.3%  1350.6 MB  (16.6 MB/s)
   89.3%  1351.6 MB  (16.6 MB/s)
   89.4%  1352.7 MB  (16.6 MB/s)
   89.5%  1353.7 MB  (16.6 MB/s)
   89.5%  1354.8 MB  (16.6 MB/s)
   89.6%  1355.8 MB  (16.6 MB/s)
   89.7%  1356.9 MB  (16.6 MB/s)
   89.7%  1357.9 MB  (16.6 MB/s)
   89.8%  1359.0 MB  (16.6 MB/s)
   89.9%  1360.0 MB  (16.6 MB/s)
   89.9%  1361.1 MB  (16.6 MB/s)
   90.0%  1362.1 MB  (16.6 MB/s)
   90.1%  1363.1 MB  (16.6 MB/s)
   90.2%  1364.2 MB  (16.6 MB/s)
   90.2%  1365.2 MB  (16.6 MB/s)
   90.3%  1366.3 MB  (16.6 MB/s)
   90.4%  1367.3 MB  (16.6 MB/s)
   90.4%  1368.4 MB  (16.6 MB/s)
   90.5%  1369.4 MB  (16.7 MB/s)
   90.6%  1370.5 MB  (16.7 MB/s)
   90.6%  1371.5 MB  (16.7 MB/s)
   90.7%  1372.6 MB  (16.7 MB/s)
   90.8%  1373.6 MB  (16.7 MB/s)
   90.8%  1374.7 MB  (16.7 MB/s)
   90.9%  1375.7 MB  (16.7 MB/s)
   91.0%  1376.8 MB  (16.7 MB/s)
   91.1%  1377.8 MB  (16.7 MB/s)
   91.1%  1378.9 MB  (16.7 MB/s)
   91.2%  1379.9 MB  (16.7 MB/s)
   91.3%  1381.0 MB  (16.6 MB/s)
   91.3%  1382.0 MB  (16.7 MB/s)
   91.4%  1383.1 MB  (16.7 MB/s)
   91.5%  1384.1 MB  (16.6 MB/s)
   91.5%  1385.2 MB  (16.7 MB/s)
   91.6%  1386.2 MB  (16.7 MB/s)
   91.7%  1387.3 MB  (16.7 MB/s)
   91.8%  1388.3 MB  (16.7 MB/s)
   91.8%  1389.4 MB  (16.7 MB/s)
   91.9%  1390.4 MB  (16.7 MB/s)
   92.0%  1391.5 MB  (16.7 MB/s)
   92.0%  1392.5 MB  (16.7 MB/s)
   92.1%  1393.6 MB  (16.7 MB/s)
   92.2%  1394.6 MB  (16.7 MB/s)
   92.2%  1395.7 MB  (16.7 MB/s)
   92.3%  1396.7 MB  (16.7 MB/s)
   92.4%  1397.8 MB  (16.7 MB/s)
   92.4%  1398.8 MB  (16.7 MB/s)
   92.5%  1399.8 MB  (16.7 MB/s)
   92.6%  1400.9 MB  (16.7 MB/s)
   92.7%  1401.9 MB  (16.7 MB/s)
   92.7%  1403.0 MB  (16.7 MB/s)
   92.8%  1404.0 MB  (16.7 MB/s)
   92.9%  1405.1 MB  (16.7 MB/s)
   92.9%  1406.1 MB  (16.7 MB/s)
   93.0%  1407.2 MB  (16.7 MB/s)
   93.1%  1408.2 MB  (16.7 MB/s)
   93.1%  1409.3 MB  (16.7 MB/s)
   93.2%  1410.3 MB  (16.7 MB/s)
   93.3%  1411.4 MB  (16.7 MB/s)
   93.3%  1412.4 MB  (16.7 MB/s)
   93.4%  1413.5 MB  (16.7 MB/s)
   93.5%  1414.5 MB  (16.7 MB/s)
   93.6%  1415.6 MB  (16.7 MB/s)
   93.6%  1416.6 MB  (16.7 MB/s)
   93.7%  1417.7 MB  (16.7 MB/s)
   93.8%  1418.7 MB  (16.7 MB/s)
   93.8%  1419.8 MB  (16.7 MB/s)
   93.9%  1420.8 MB  (16.7 MB/s)
   94.0%  1421.9 MB  (16.7 MB/s)
   94.0%  1422.9 MB  (16.7 MB/s)
   94.1%  1424.0 MB  (16.7 MB/s)
   94.2%  1425.0 MB  (16.7 MB/s)
   94.2%  1426.1 MB  (16.7 MB/s)
   94.3%  1427.1 MB  (16.7 MB/s)
   94.4%  1428.2 MB  (16.7 MB/s)
   94.5%  1429.2 MB  (16.7 MB/s)
   94.5%  1430.3 MB  (16.7 MB/s)
   94.6%  1431.3 MB  (16.7 MB/s)
   94.7%  1432.4 MB  (16.7 MB/s)
   94.7%  1433.4 MB  (16.7 MB/s)
   94.8%  1434.5 MB  (16.7 MB/s)
   94.9%  1435.5 MB  (16.7 MB/s)
   94.9%  1436.5 MB  (16.7 MB/s)
   95.0%  1437.6 MB  (16.7 MB/s)
   95.1%  1438.6 MB  (16.7 MB/s)
   95.1%  1439.7 MB  (16.7 MB/s)
   95.2%  1440.7 MB  (16.7 MB/s)
   95.3%  1441.8 MB  (16.7 MB/s)
   95.4%  1442.8 MB  (16.7 MB/s)
   95.4%  1443.9 MB  (16.7 MB/s)
   95.5%  1444.9 MB  (16.7 MB/s)
   95.6%  1446.0 MB  (16.7 MB/s)
   95.6%  1447.0 MB  (16.7 MB/s)
   95.7%  1448.1 MB  (16.7 MB/s)
   95.8%  1449.1 MB  (16.7 MB/s)
   95.8%  1450.2 MB  (16.7 MB/s)
   95.9%  1451.2 MB  (16.7 MB/s)
   96.0%  1452.3 MB  (16.7 MB/s)
   96.0%  1453.3 MB  (16.7 MB/s)
   96.1%  1454.4 MB  (16.7 MB/s)
   96.2%  1455.4 MB  (16.7 MB/s)
   96.3%  1456.5 MB  (16.7 MB/s)
   96.3%  1457.5 MB  (16.6 MB/s)
   96.4%  1458.6 MB  (16.6 MB/s)
   96.5%  1459.6 MB  (16.7 MB/s)
   96.5%  1460.7 MB  (16.7 MB/s)
   96.6%  1461.7 MB  (16.7 MB/s)
   96.7%  1462.8 MB  (16.6 MB/s)
   96.7%  1463.8 MB  (16.6 MB/s)
   96.8%  1464.9 MB  (16.6 MB/s)
   96.9%  1465.9 MB  (16.6 MB/s)
   96.9%  1467.0 MB  (16.6 MB/s)
   97.0%  1468.0 MB  (16.6 MB/s)
   97.1%  1469.1 MB  (16.6 MB/s)
   97.2%  1470.1 MB  (16.6 MB/s)
   97.2%  1471.2 MB  (16.6 MB/s)
   97.3%  1472.2 MB  (16.6 MB/s)
   97.4%  1473.2 MB  (16.6 MB/s)
   97.4%  1474.3 MB  (16.6 MB/s)
   97.5%  1475.3 MB  (16.6 MB/s)
   97.6%  1476.4 MB  (16.6 MB/s)
   97.6%  1477.4 MB  (16.6 MB/s)
   97.7%  1478.5 MB  (16.6 MB/s)
   97.8%  1479.5 MB  (16.6 MB/s)
   97.8%  1480.6 MB  (16.6 MB/s)
   97.9%  1481.6 MB  (16.6 MB/s)
   98.0%  1482.7 MB  (16.6 MB/s)
   98.1%  1483.7 MB  (16.6 MB/s)
   98.1%  1484.8 MB  (16.6 MB/s)
   98.2%  1485.8 MB  (16.6 MB/s)
   98.3%  1486.9 MB  (16.6 MB/s)
   98.3%  1487.9 MB  (16.6 MB/s)
   98.4%  1489.0 MB  (16.5 MB/s)
   98.5%  1490.0 MB  (16.5 MB/s)
   98.5%  1491.1 MB  (16.5 MB/s)
   98.6%  1492.1 MB  (16.5 MB/s)
   98.7%  1493.2 MB  (16.5 MB/s)
   98.7%  1494.2 MB  (16.5 MB/s)
   98.8%  1495.3 MB  (16.5 MB/s)
   98.9%  1496.3 MB  (16.5 MB/s)
   99.0%  1497.4 MB  (16.5 MB/s)
   99.0%  1498.4 MB  (16.5 MB/s)
   99.1%  1499.5 MB  (16.5 MB/s)
   99.2%  1500.5 MB  (16.5 MB/s)
   99.2%  1501.6 MB  (16.5 MB/s)
   99.3%  1502.6 MB  (16.5 MB/s)
   99.4%  1503.7 MB  (16.5 MB/s)
   99.4%  1504.7 MB  (16.5 MB/s)
   99.5%  1505.8 MB  (16.5 MB/s)
   99.6%  1506.8 MB  (16.5 MB/s)
   99.7%  1507.9 MB  (16.5 MB/s)
   99.7%  1508.9 MB  (16.5 MB/s)
   99.8%  1509.9 MB  (16.5 MB/s)
   99.9%  1511.0 MB  (16.5 MB/s)
   99.9%  1512.0 MB  (16.5 MB/s)
  100.0%  1513.1 MB  (16.5 MB/s)
  100.0%  1513.1 MB  (16.5 MB/s)
  Done.  1513.1 MB downloaded in 91s.       
Extracting RCPT_CD.TSV and FILERNAME_CD.TSV from ZIP …
  Extraction complete.
  Committee lookup built: 412,834 entries.
Scanning RCPT_CD.TSV for races: GOV, INS, LTG …

  Chunk 1: scanned   100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 2: scanned   200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 3: scanned   300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 4: scanned   400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 5: scanned   500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 6: scanned   600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 7: scanned   700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 8: scanned   800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 9: scanned   900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 10: scanned 1,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 11: scanned 1,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 12: scanned 1,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 13: scanned 1,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 14: scanned 1,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 15: scanned 1,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 16: scanned 1,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 17: scanned 1,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 18: scanned 1,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 19: scanned 1,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 20: scanned 2,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 21: scanned 2,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 22: scanned 2,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 23: scanned 2,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 24: scanned 2,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 25: scanned 2,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 26: scanned 2,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 27: scanned 2,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 28: scanned 2,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 29: scanned 2,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 30: scanned 3,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 31: scanned 3,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 32: scanned 3,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 33: scanned 3,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 34: scanned 3,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 35: scanned 3,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 36: scanned 3,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 37: scanned 3,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 38: scanned 3,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 39: scanned 3,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 40: scanned 4,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 41: scanned 4,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 42: scanned 4,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 43: scanned 4,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 44: scanned 4,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 45: scanned 4,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 46: scanned 4,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 47: scanned 4,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 48: scanned 4,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 49: scanned 4,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 50: scanned 5,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 51: scanned 5,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 52: scanned 5,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 53: scanned 5,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 54: scanned 5,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 55: scanned 5,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 56: scanned 5,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 57: scanned 5,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 58: scanned 5,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 59: scanned 5,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 60: scanned 6,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 61: scanned 6,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 62: scanned 6,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 63: scanned 6,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 64: scanned 6,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 65: scanned 6,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 66: scanned 6,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 67: scanned 6,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 68: scanned 6,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 69: scanned 6,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 70: scanned 7,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 71: scanned 7,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 72: scanned 7,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 73: scanned 7,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 74: scanned 7,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 75: scanned 7,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 76: scanned 7,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 77: scanned 7,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 78: scanned 7,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 79: scanned 7,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 80: scanned 8,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 81: scanned 8,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 82: scanned 8,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 83: scanned 8,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 84: scanned 8,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 85: scanned 8,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 86: scanned 8,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 87: scanned 8,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 88: scanned 8,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 89: scanned 8,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 90: scanned 9,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 91: scanned 9,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 92: scanned 9,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 93: scanned 9,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 94: scanned 9,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 95: scanned 9,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 96: scanned 9,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 97: scanned 9,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 98: scanned 9,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 99: scanned 9,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 100: scanned 10,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 101: scanned 10,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 102: scanned 10,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 103: scanned 10,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 104: scanned 10,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 105: scanned 10,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 106: scanned 10,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 107: scanned 10,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 108: scanned 10,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 109: scanned 10,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 110: scanned 11,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 111: scanned 11,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 112: scanned 11,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 113: scanned 11,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 114: scanned 11,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 115: scanned 11,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 116: scanned 11,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 117: scanned 11,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 118: scanned 11,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 119: scanned 11,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
