pac_id,pac_name,industry,amount,total_received,pct_of_total
1332968,ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC IDNUMBER: C00042079),31-33,1470836.49,1470836.49,1
1334557,NA,77,123299,123299,1
1335312,SAN DIEGO REGIONAL CHAMBER OF COMMERCE POLITICAL ACTION COMMITTEE,20,39300,83963.51,0.4680604705544111
1335312,SAN DIEGO REGIONAL CHAMBER OF COMMERCE POLITICAL ACTION COMMITTEE,100,10000,83963.51,0.11909935637516822
1335312,SAN DIEGO REGIONAL CHAMBER OF COMMERCE POLITICAL ACTION COMMITTEE,31-33,10000,83963.51,0.11909935637516822
1335312,SAN DIEGO REGIONAL CHAMBER OF COMMERCE POLITICAL ACTION COMMITTEE,40,10000,83963.51,0.11909935637516822
1335312,SAN DIEGO REGIONAL CHAMBER OF COMMERCE POLITICAL ACTION COMMITTEE,80,9663.51,83963.51,0.11509178213250018
1335312,SAN DIEGO REGIONAL CHAMBER OF COMMERCE POLITICAL ACTION COMMITTEE,60,5000,83963.51,0.05954967818758411
1338487,PERSONAL INSURANCE FEDERATION OF CA AGENTS & EMPLOYEES PAC,52,1224423.55,1224423.55,1
1339123,NA,77,331535.09705501207,1736744.66,0.19089455386896775
1339123,NA,20,268988.74518548837,1736744.66,0.15488099740896188
1339123,NA,99,177929.59920530344,1736744.66,0.10245006263920423
1339123,NA,60,168360.20160288148,1736744.66,0.09694010033857337
1339123,NA,31-33,142188.1820075432,1736744.66,0.0818705163069528
1339123,NA,80,121758.1218254039,1736744.66,0.07010709439889909
1339123,NA,50,103527.7145549489,1736744.66,0.05961021037770107
1339123,NA,21,100000,1736744.66,0.057578988036157255
1339123,NA,79,99460.03517913925,1736744.66,0.05726808175655439
1339123,NA,52,91499.98585416659,1736744.66,0.052684765908056166
1339123,NA,92a,65000,1736744.66,0.03742634222350222
1339123,NA,40,59999.46505420373,1736744.66,0.03454708480531832
1339123,NA,70,3114.7107990907557,1736744.66,0.0017934189583693643
1339123,NA,76,2473.0553079774522,1736744.66,0.0014239602199078891
1339123,NA,100,413.125421293467,1736744.66,2.3787343690088964e-4
1339123,NA,88,324.291544555675,1736744.66,1.8672378964198168e-4
1339123,NA,11,172.3294029917353,1736744.66,9.922552633139249e-5
1340101,NA,20,133088,133088,1
1342002,California American Water Employee PAC,20,18620,18620,1
1342714,NA,99,347793.98,347793.9799999995,1.0000000000000013
1343200,AMERICAN PISTACHIO GROWERS CALIFORNIA PAC,11,566353.11,597103.11,0.9485013568259593
1343200,AMERICAN PISTACHIO GROWERS CALIFORNIA PAC,79,7500,597103.11,0.012560644676595303
1343200,AMERICAN PISTACHIO GROWERS CALIFORNIA PAC,52,6500,597103.11,0.010885892053049264
1343200,AMERICAN PISTACHIO GROWERS CALIFORNIA PAC,50,6000,597103.11,0.010048515741276243
1343200,AMERICAN PISTACHIO GROWERS CALIFORNIA PAC,100,5500,597103.11,0.009211139429503223
1343200,AMERICAN PISTACHIO GROWERS CALIFORNIA PAC,99,5250,597103.11,0.008792451273616712
1343340,Consumer Attorneys Consumer Protection Fund,50,67428.31,67428.31,1
1344093,NA,99,2023878.85,2023878.85,1
1344506,American Beverage Association California PAC,31-33,1744000,1746040.04,0.9988316190045676
1344506,American Beverage Association California PAC,80,2040.04,1746040.04,0.0011683809954323842
1349036,NA,40,68600,68600,1
1349650,Foremen's Union Local 94 Political Action Committee,77,104555,104555,1
1355868,NA,50,15500,15500,1
1356185,Union of American Physicians and Dentists Medical Action Committee,60,417772.79999999923,489103.200000004,0.8541608396755446
1356185,Union of American Physicians and Dentists Medical Action Committee,77,71330.40000000001,489103.200000004,0.1458391603244457
1357256,DIGNITY CA SERVICE EMPLOYEES INTERNATIONAL UNION SEIU LOCAL 2015,99,7900000,8446000,0.9353540137343122
1357256,DIGNITY CA SERVICE EMPLOYEES INTERNATIONAL UNION SEIU LOCAL 2015,77,546000,8446000,0.0646459862656879
1357479,ABBVIE POLITICAL ACTION COMMITTEE,31-33,1173253.29,1173253.29,1
1358150,Southern California District Council of Laborers PAC Small Contributor Committee,77,2514947.35,2514947.35,1
1358788,California Asian Chamber of Commerce Candidate PAC,20,127550,261450,0.4878561866513674
1358788,California Asian Chamber of Commerce Candidate PAC,31-33,84400,261450,0.3228150698030216
1358788,California Asian Chamber of Commerce Candidate PAC,76,11857.188442207804,261450,0.04535164827771201
1358788,California Asian Chamber of Commerce Candidate PAC,21,9800,261450,0.03748326639892905
1358788,California Asian Chamber of Commerce Candidate PAC,60,9762.123015168512,261450,0.03733839363231407
1358788,California Asian Chamber of Commerce Candidate PAC,80,6500,261450,0.02486135016255498
1358788,California Asian Chamber of Commerce Candidate PAC,79,5000,261450,0.019124115509657678
1358788,California Asian Chamber of Commerce Candidate PAC,88,5000,261450,0.019124115509657678
1358788,California Asian Chamber of Commerce Candidate PAC,50,622.2102512209005,261450,0.002379844143128325
1358788,California Asian Chamber of Commerce Candidate PAC,52,560.4467336364729,261450,0.0021436096142148516
1358788,California Asian Chamber of Commerce Candidate PAC,40,169.27778893509793,261450,6.47457597762853e-4
1358788,California Asian Chamber of Commerce Candidate PAC,99,114.3768844156067,261450,4.3747134983976554e-4
1358788,California Asian Chamber of Commerce Candidate PAC,11,57.18844220780335,261450,2.1873567491988277e-4
1358788,California Asian Chamber of Commerce Candidate PAC,70,57.18844220780335,261450,2.1873567491988277e-4
1363067,International Brotherhood of Boilermakers Local 92 PAC,77,195810.06999999998,195810.06999999983,1.0000000000000007
1365388,NA,99,77170.5,114270.5,0.6753317785430185
1365388,NA,11,27100,114270.5,0.23715657146857674
1365388,NA,31-33,5000,114270.5,0.04375582499420235
1365388,NA,79,5000,114270.5,0.04375582499420235
1365806,"KEEPING CALIFORNIANS WORKING, A COALITION OF DENTISTS, REALTORS, HOUSING PROVIDERS, ENERGY, INSURANCE AGENTS AND EMPLOYEES TO PROTECT WORKING CALIFORNIANS",52,650000,2800000,0.23214285714285715
1365806,"KEEPING CALIFORNIANS WORKING, A COALITION OF DENTISTS, REALTORS, HOUSING PROVIDERS, ENERGY, INSURANCE AGENTS AND EMPLOYEES TO PROTECT WORKING CALIFORNIANS",21,600000,2800000,0.21428571428571427
1365806,"KEEPING CALIFORNIANS WORKING, A COALITION OF DENTISTS, REALTORS, HOUSING PROVIDERS, ENERGY, INSURANCE AGENTS AND EMPLOYEES TO PROTECT WORKING CALIFORNIANS",99,501457.80641613423,2800000,0.17909207372004793
1365806,"KEEPING CALIFORNIANS WORKING, A COALITION OF DENTISTS, REALTORS, HOUSING PROVIDERS, ENERGY, INSURANCE AGENTS AND EMPLOYEES TO PROTECT WORKING CALIFORNIANS",31-33,500341.88096462964,2800000,0.17869352891593915
1365806,"KEEPING CALIFORNIANS WORKING, A COALITION OF DENTISTS, REALTORS, HOUSING PROVIDERS, ENERGY, INSURANCE AGENTS AND EMPLOYEES TO PROTECT WORKING CALIFORNIANS",60,300000,2800000,0.10714285714285714
1365806,"KEEPING CALIFORNIANS WORKING, A COALITION OF DENTISTS, REALTORS, HOUSING PROVIDERS, ENERGY, INSURANCE AGENTS AND EMPLOYEES TO PROTECT WORKING CALIFORNIANS",79,245156.00211664248,2800000,0.08755571504165803
1365806,"KEEPING CALIFORNIANS WORKING, A COALITION OF DENTISTS, REALTORS, HOUSING PROVIDERS, ENERGY, INSURANCE AGENTS AND EMPLOYEES TO PROTECT WORKING CALIFORNIANS",88,2702.4295379639584,2800000,9.651534064156994e-4
1365806,"KEEPING CALIFORNIANS WORKING, A COALITION OF DENTISTS, REALTORS, HOUSING PROVIDERS, ENERGY, INSURANCE AGENTS AND EMPLOYEES TO PROTECT WORKING CALIFORNIANS",11,341.8809646296682,2800000,1.221003445105958e-4
1367567,CAPA21- State,50,9800,21700,0.45161290322580644
1367567,CAPA21- State,70,9800,21700,0.45161290322580644
1367567,CAPA21- State,99,2100,21700,0.0967741935483871
1372681,NA,99,1123081.6,1142073.6,0.9833705988825939
1372681,NA,77,18992,1142073.6,0.016629401117406094
1373047,"Service Employees International Union, United Healthcare Workers West Nonprofit 501(c)(5)",77,22421094.51,22421094.51,1
1374983,SEIU Local 2015 State PAC,77,911664.7,911664.7,1
1377164,NA,77,749671.8893744576,918631.95,0.8160742606159711
1377164,NA,99,158331.6878502838,918631.95,0.17235595588666802
1377164,NA,40,8579.265612033647,918631.95,0.009339176165202667
1377164,NA,60,2049.1071632249214,918631.95,0.0022306073321583485
1377585,Bay Area Legislative Leaders PAC,77,278034.6705248809,1814078.03,0.15326500069287585
1377585,Bay Area Legislative Leaders PAC,79,261124.8715648206,1814078.03,0.14394357202199323
1377585,Bay Area Legislative Leaders PAC,40,239898.54614885157,1814078.03,0.13224268316002458
1377585,Bay Area Legislative Leaders PAC,20,209885.54374272938,1814078.03,0.11569818953307613
1377585,Bay Area Legislative Leaders PAC,99,190314.73046417462,1814078.03,0.10490989214183616
1377585,Bay Area Legislative Leaders PAC,60,174877.22227796272,1814078.03,0.09640005522693129
1377585,Bay Area Legislative Leaders PAC,52,115621.17756082343,1814078.03,0.06373550401292465
1377585,Bay Area Legislative Leaders PAC,50,106971.55710556313,1814078.03,0.05896745086845196
1377585,Bay Area Legislative Leaders PAC,31-33,86348.81112747453,1814078.03,0.047599281673387846
1377585,Bay Area Legislative Leaders PAC,80,86187.23047536981,1814078.03,0.047510211275404626
1377585,Bay Area Legislative Leaders PAC,70,39054.2810351238,1814078.03,0.0215284460697227
1377585,Bay Area Legislative Leaders PAC,76,10680.27472416568,1814078.03,0.005887439540936218
1377585,Bay Area Legislative Leaders PAC,100a,7595.197561822405,1814078.03,0.004186808635691599
1377585,Bay Area Legislative Leaders PAC,100,5301.349585697951,1814078.03,0.0029223382335422203
1377585,Bay Area Legislative Leaders PAC,92,1330.1743367868994,1814078.03,7.332508937263847e-4
1377585,Bay Area Legislative Leaders PAC,21,562.2489959839357,1814078.03,3.0993650035215724e-4
1377585,Bay Area Legislative Leaders PAC,88,286.8617326448652,1814078.03,1.5813086752661086e-4
1377585,Bay Area Legislative Leaders PAC,11,3.2810351237982416,1814078.03,1.8086515957630784e-6
1379198,NA,31-33,280000,280000,1
1384599,NA,99,283584.42000000004,283584.42000000004,1
1385462,NA,99,382512.46,382512.46,1
1385674,NA,20,5000,10000,0.5
1385674,NA,50,5000,10000,0.5
1387772,NPH ACTION FUND POLITICAL ISSUES COMMITTEE,99,250871.91,250871.91,1
1388166,California Council for Affordable Housing PAC,40,191549.23,217649.23,0.8800822773413901
1388166,California Council for Affordable Housing PAC,52,26100,217649.23,0.11991772265860991
1396710,FRIANT WATER PAC,11,19750,29750,0.6638655462184874
1396710,FRIANT WATER PAC,50,10000,29750,0.33613445378151263
1398390,California IATSE Council PAC,77,247764.41,247764.40999999997,1.0000000000000002
1401119,CALIFORNIA NURSES ASSOCIATION / NATIONAL NURSES ORGANIZING COMMITTEE (CNA / NNOC PAC),77,2066920.05,2066920.05,1
1401346,CALIFORNIA YIMBY VICTORY FUND,99,44364.86,169150.76,0.2622799921206384
1401346,CALIFORNIA YIMBY VICTORY FUND,80,41585.9,169150.76,0.24585109756527254
1401346,CALIFORNIA YIMBY VICTORY FUND,40,34800,169150.76,0.20573363075637377
1401346,CALIFORNIA YIMBY VICTORY FUND,92,10000,169150.76,0.059118859412751086
1401346,CALIFORNIA YIMBY VICTORY FUND,60,9600,169150.76,0.05675410503624104
1401346,CALIFORNIA YIMBY VICTORY FUND,100,7500,169150.76,0.04433914455956331
1401346,CALIFORNIA YIMBY VICTORY FUND,20,7500,169150.76,0.04433914455956331
1401346,CALIFORNIA YIMBY VICTORY FUND,50,7500,169150.76,0.04433914455956331
1401346,CALIFORNIA YIMBY VICTORY FUND,79,6300,169150.76,0.03724488143003318
1403112,Service Corporation International PAC (FEC ID#C00173096),80,358675.80000000005,358675.80000000005,1
1405082,COALITION FOR RENEWABLE NATURAL GAS STATE POLITICAL ACTION COMMITTEE (RNG PAC),20,22584.7,25084.7,0.9003376560213995
1405082,COALITION FOR RENEWABLE NATURAL GAS STATE POLITICAL ACTION COMMITTEE (RNG PAC),99,2500,25084.7,0.09966234397860049
1405807,BEYOND IMPACT (NONPROFIT 501 (C) (4) ),80,45781.82,50345.97,0.9093442831670538
1405807,BEYOND IMPACT (NONPROFIT 501 (C) (4) ),99,4564.15,50345.97,0.0906557168329461
1406018,"CALIFORNIANS FOR AFFORDABLE HOUSING, SPONSORED BY THE CALIFORNIA RENTAL HOUSING ASSOCIATION",40,274200.11,285729.97,0.9596477051392265
1406018,"CALIFORNIANS FOR AFFORDABLE HOUSING, SPONSORED BY THE CALIFORNIA RENTAL HOUSING ASSOCIATION",70,11529.86,285729.97,0.04035229486077362
1406838,NA,99,70323.05,70323.05,1
1408693,CONDUENT INCORPORATED POLITICAL ACTION COMMITTEE (CNDT PAC) (FED PAC ID NUMBERC00629527),50,66799,66799,1
1408990,"DENTAQUEST PAC-TN-C ""TN PAC""",52,301500,311500,0.9678972712680578
1408990,"DENTAQUEST PAC-TN-C ""TN PAC""",99,10000,311500,0.03210272873194221
1409634,THE HOME DEPOT INC PAC (FEC PAC IDNUMBER C00284558),80,3375677.8099999996,3375677.8099999996,1
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,77,203161.29947494395,1282000,0.15847215247655536
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,20,149249.10466596813,1282000,0.11641895839779105
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,79,146400.64628246834,1282000,0.11419707198320464
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,31-33,106246.9279522174,1282000,0.08287591883948316
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,60,104770.44602813426,1282000,0.08172421687061955
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,52,104753.34990218504,1282000,0.0817108813589587
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,99,103084.62303818767,1282000,0.08040922233867993
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,92a,92500,1282000,0.07215288611544461
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,40,74741.18953680796,1282000,0.05830045985710449
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,21,70000,1282000,0.054602184087363496
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,70,50000,1282000,0.0390015600624025
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,88,30162.145772277836,1282000,0.023527414798968672
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,80,29858.490566037734,1282000,0.02329055426367998
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,50,14504.094111573118,1282000,0.011313645952865147
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,100,2547.169811320755,1282000,0.001986871927707297
1410185,ASIAN PACIFIC ISLANDER LEADERSHIP PAC,11,20.512857877780093,1282000,1.600066917143533e-5
1410966,GUARDIAN LIFE INSURANCE COMPANY OF AMERICA POLITICAL ACTION COMMITTEE - GENERAL (FED PAC ID# C00674465); THE,52,90220.4,90220.4,1
1411956,COMMITTEE TO SUPPORT THE ALLIANCE OF CALIFORNIA'S FARMERS AND RANCHERS,11,2163211.9089541933,2287133.34,0.9458180120596701
1411956,COMMITTEE TO SUPPORT THE ALLIANCE OF CALIFORNIA'S FARMERS AND RANCHERS,50,49703.39610188934,2287133.34,0.021731743940162817
1411956,COMMITTEE TO SUPPORT THE ALLIANCE OF CALIFORNIA'S FARMERS AND RANCHERS,31-33,42488.00983297238,2287133.34,0.01857697104488555
1411956,COMMITTEE TO SUPPORT THE ALLIANCE OF CALIFORNIA'S FARMERS AND RANCHERS,99,29443.98777980464,2287133.34,0.012873752161649063
1411956,COMMITTEE TO SUPPORT THE ALLIANCE OF CALIFORNIA'S FARMERS AND RANCHERS,79,879.2451273616713,2287133.34,3.8443107447407124e-4
1411956,COMMITTEE TO SUPPORT THE ALLIANCE OF CALIFORNIA'S FARMERS AND RANCHERS,52,762.0124437134485,2287133.34,3.3317359787752844e-4
1411956,COMMITTEE TO SUPPORT THE ALLIANCE OF CALIFORNIA'S FARMERS AND RANCHERS,100,644.7797600652256,2287133.34,2.819161212809856e-4
1414539,WESTERN STATES PETROLEUM ASSOCIATION CALIFORNIA PAC (AKA WSPA CA PAC),21,78725.42000000001,117925.41999999998,0.6675865135778192
1414539,WESTERN STATES PETROLEUM ASSOCIATION CALIFORNIA PAC (AKA WSPA CA PAC),31-33,39200,117925.41999999998,0.3324134864221811
1416673,CALIFORNIANS FOR FAIR HOUSING,40,126755.18000000001,136755.18,0.926876627269256
1416673,CALIFORNIANS FOR FAIR HOUSING,99,10000,136755.18,0.0731233727307441
1418060,California Partnership for Health PAC,60,27347.33,47347.33,0.5775896972437516
1418060,California Partnership for Health PAC,52,20000,47347.33,0.42241030275624836
1422595,California Jewish PAC,79,94508.47515797282,444020,0.21284733831352826
1422595,California Jewish PAC,99,70572.52521267877,444020,0.15893996939930355
1422595,California Jewish PAC,92a,70000,444020,0.1576505562812486
1422595,California Jewish PAC,60,52502.435586746695,444020,0.11824340251958627
1422595,California Jewish PAC,77,30946.93273195969,444020,0.06969715943416893
1422595,California Jewish PAC,40,29936.251352444553,444020,0.06742095255268807
1422595,California Jewish PAC,20,27704.786146787716,444020,0.06239535639563019
1422595,California Jewish PAC,52,18134.335977753144,444020,0.040841259352626336
1422595,California Jewish PAC,31-33,15238.812374644749,444020,0.03432010354183314
1422595,California Jewish PAC,50,13333.471516804088,444020,0.030028988596919253
1422595,California Jewish PAC,100a,9114.237074186885,444020,0.020526636354639173
1422595,California Jewish PAC,80,6011.284569568684,444020,0.013538319376534129
1422595,California Jewish PAC,100,5577.588021022799,444020,0.012561569346026752
1422595,California Jewish PAC,88,297.2672491760354,444020,6.694906742399789e-4
1422595,California Jewish PAC,11,93.66264307201314,444020,2.1094239690107008e-4
1422595,California Jewish PAC,76,47.93438518137384,444020,1.0795546412633179e-4
1423131,SMART JUSTICE CALIFORNIA ACTION FUND,100a,1565200,2575969.86,0.6076158049457924
1423131,SMART JUSTICE CALIFORNIA ACTION FUND,100,886900,2575969.86,0.3442975066486221
1423131,SMART JUSTICE CALIFORNIA ACTION FUND,80,58250,2575969.86,0.022612842217028115
1423131,SMART JUSTICE CALIFORNIA ACTION FUND,99,35619.86,2575969.86,0.013827747192663194
1423131,SMART JUSTICE CALIFORNIA ACTION FUND,50,20000,2575969.86,0.007764065997262872
1423131,SMART JUSTICE CALIFORNIA ACTION FUND,60,10000,2575969.86,0.003882032998631436
1427579,FRIENDS OF THE UNIVERSITY,99,62576,127076,0.4924297270924486
1427579,FRIENDS OF THE UNIVERSITY,100,53600,127076,0.42179483143945357
1427579,FRIENDS OF THE UNIVERSITY,52,5900,127076,0.046428908684566714
1427579,FRIENDS OF THE UNIVERSITY,76,5000,127076,0.03934653278353112
1432932,LCCC PAC,31-33,725294.0913508678,2152528,0.33694989860799385
1432932,LCCC PAC,77,444509.94564332615,2152528,0.20650599929168223
1432932,LCCC PAC,20,272056.3723081268,2152528,0.12638923735632096
1432932,LCCC PAC,60,178266.66131237498,2152528,0.08281734839796508
1432932,LCCC PAC,40,144821.98329893372,2152528,0.0672799532916337
1432932,LCCC PAC,21,100796.81104496933,2152528,0.046827177646455394
1432932,LCCC PAC,99,94720.4419268607,2152528,0.04400427865600852
1432932,LCCC PAC,50,71143.95974138041,2152528,0.03305135159281571
1432932,LCCC PAC,79,53532.49394686441,2152528,0.02486959238015227
1432932,LCCC PAC,11,23715.894408353437,2152528,0.011017693803914949
1432932,LCCC PAC,90,20554.885044046263,2152528,0.00954918358508984
1432932,LCCC PAC,100,7838.893954740695,2152528,0.0036417152086944725
1432932,LCCC PAC,52,5538.16687394467,2152528,0.002572866357113436
1432932,LCCC PAC,80,5026.099446703117,2152528,0.002334975176491603
1432932,LCCC PAC,92a,2634.5371763830913,2152528,0.00122392701808436
1432932,LCCC PAC,100a,875.6072728846839,2152528,4.06780898034629e-4
1432932,LCCC PAC,92,606.0904573214954,2152528,2.8157146263439796e-4
1432932,LCCC PAC,70,306.0336291545945,2152528,1.4217405262769846e-4
1432932,LCCC PAC,76,209.4791365450224,2152528,9.731772898890161e-5
1432932,LCCC PAC,88,79.5520262186806,2152528,3.695748729804239e-5
1434406,AMERICAN COUNCIL FOR EVANGELICALS STATE PAC; THE,99,32592.68000000003,38635.29000000001,0.8435986891776928
1434406,AMERICAN COUNCIL FOR EVANGELICALS STATE PAC; THE,52,6042.61,38635.29000000001,0.15640131082230774
1435580,Americans4Hindus CA PAC,99,21782,36782,0.5921918329617748
1435580,Americans4Hindus CA PAC,60,10000,36782,0.27187211135881684
1435580,Americans4Hindus CA PAC,79,5000,36782,0.13593605567940842
1436831,REPEAL CALIFORNIA'S THREE STRIKES LAW BALLOT COMMITTEE,99,130,130,1
1437185,CA Primary Care Association Advocates PAC,60,86299.27,128004.67,0.6741884495307867
1437185,CA Primary Care Association Advocates PAC,80,12305.4,128004.67,0.09613243016836807
1437185,CA Primary Care Association Advocates PAC,50,9800,128004.67,0.07655970676694843
1437185,CA Primary Care Association Advocates PAC,52,9800,128004.67,0.07655970676694843
1437185,CA Primary Care Association Advocates PAC,99,9800,128004.67,0.07655970676694843
1437529,NA,79,15021309.22,15021309.22,1
1438874,California Working Families Party,100,414024.25318671425,1962685.44,0.21094783950030946
1438874,California Working Families Party,99,351077.79752127716,1962685.44,0.17887624290995768
1438874,California Working Families Party,100a,350000,1962685.44,0.1783270986103611
1438874,California Working Families Party,80,322646.72141583526,1962685.44,0.16439043916066104
1438874,California Working Families Party,77,259500,1962685.44,0.13221680596968202
1438874,California Working Families Party,40,200000,1962685.44,0.10190119920592064
1438874,California Working Families Party,50,35000,1962685.44,0.017832709861036113
1438874,California Working Families Party,70,29204.762768695276,1962685.44,0.014880001743272359
1438874,California Working Families Party,60,1231.9051074781112,1962685.44,6.276630387995905e-4
1439102,UBER INNOVATION POLITICAL ACTION COMMITTEE,79,2000000,2000000,1
1439959,21ST CENTURY ALLIANCE GOOD GOVERMENT PAC,52,27100,116952.3,0.23171840143374692
1439959,21ST CENTURY ALLIANCE GOOD GOVERMENT PAC,99,26380,116952.3,0.2255620453808946
1439959,21ST CENTURY ALLIANCE GOOD GOVERMENT PAC,100,22500,116952.3,0.1923861266516349
1439959,21ST CENTURY ALLIANCE GOOD GOVERMENT PAC,88,16872.3,116952.3,0.14426650865352797
1439959,21ST CENTURY ALLIANCE GOOD GOVERMENT PAC,40,10000,116952.3,0.08550494517850439
1439959,21ST CENTURY ALLIANCE GOOD GOVERMENT PAC,100a,9100,116952.3,0.077809500112439
1439959,21ST CENTURY ALLIANCE GOOD GOVERMENT PAC,100b,5000,116952.3,0.042752472589252195
1441380,EMPLOYEES OF RAYTHEON TECHNOLOGIES CORPORATION PAC (FED PAC ID #C00097568),92,2179075.61,2179075.61,1
1442900,California's Best,40,43315.11631003906,179663.37,0.24109041431227224
1442900,California's Best,99,29639.70801382467,179663.37,0.16497357259760112
1442900,California's Best,31-33,26619.041990031496,179663.37,0.1481606517234509
1442900,California's Best,77,21313.973944042886,179663.37,0.11863282951913284
1442900,California's Best,20,14984.74975114935,179663.37,0.08340459021307098
1442900,California's Best,100,14287.695501486864,179663.37,0.07952481076964583
1442900,California's Best,52,7703.256442211961,179663.37,0.042876054491307616
1442900,California's Best,60,6542.570523439238,179663.37,0.03641571748008088
1442900,California's Best,80,5184.463038942837,179663.37,0.02885653897587937
1442900,California's Best,21,3699.3470340699732,179663.37,0.02059043551320435
1442900,California's Best,50,2611.0567758324396,179663.37,0.014533050202901346
1442900,California's Best,79,1964.6977980320282,179663.37,0.010935438860086105
1442900,California's Best,11,870.3978105092804,179663.37,0.00484460360789893
1442900,California's Best,90,754.3855032220969,179663.37,0.0041988831848255815
1442900,California's Best,92a,96.69023442866438,179663.37,5.381744449559439e-4
1442900,California's Best,100a,32.13569094473567,179663.37,1.7886612582595812e-4
1442900,California's Best,92,22.244145548117427,179663.37,1.2381013196021776e-4
1442900,California's Best,70,11.23175015758817,179663.37,6.251552644029871e-5
1442900,California's Best,76,7.688100590123223,179663.37,4.279169755149991e-5
1442900,California's Best,88,2.9196414965453474,179663.37,1.625062190776755e-5
1445789,NA,77,455000,455000,1
1446977,"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS",40,1884458.809051707,2390005,0.7884748396140204
1446977,"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS",99,466939.2124643814,2390005,0.19537164669713303
1446977,"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS",79,15480.446232820133,2390005,0.006477160605446488
1446977,"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS",52,7039.972253018918,2390005,0.002945588922625232
1446977,"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS",21,6428.571428571428,2390005,0.002689773213265842
1446977,"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS",31-33,5360.805867478174,2390005,0.002243010314822845
1446977,"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS",60,3232.6680706570996,2390005,0.0013525779530407258
1446977,"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS",88,1000.6918551132158,2390005,4.1869864502928477e-4
1446977,"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS",50,31.115247955699928,2390005,1.3018904962834776e-5
1446977,"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS",20,29.044517961662308,2390005,1.2152492551966337e-5
1446977,"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS",11,3.663010335317874,2390005,1.532637101310614e-6
1448772,Jane Fonda Climate PAC (FED PAC ID #C00806893),99,6045371.41,6045371.41,1
1449477,Progressive Era PAC,100,850100,892926,0.9520385787848041
1449477,Progressive Era PAC,70,25000,892926,0.027997840806517002
1449477,Progressive Era PAC,60,10000,892926,0.0111991363226068
1449477,Progressive Era PAC,99,7826,892926,0.008764444086072081
1452149,GROVE FOR BOARD OF EQUALIZATION 2026,90,586973.4993297037,1086357.09,0.5403135900090675
1452149,GROVE FOR BOARD OF EQUALIZATION 2026,40,136803.46985377668,1086357.09,0.12592863903873142
1452149,GROVE FOR BOARD OF EQUALIZATION 2026,60,63793.927502226245,1086357.09,0.05872279758603705
1452149,GROVE FOR BOARD OF EQUALIZATION 2026,100,44888.16671691087,1086357.09,0.04131990036251419
1452149,GROVE FOR BOARD OF EQUALIZATION 2026,31-33,39077.51326995479,1086357.09,0.035971149477152846
1452149,GROVE FOR BOARD OF EQUALIZATION 2026,50,35154.10707595952,1086357.09,0.03235962410477711
1452149,GROVE FOR BOARD OF EQUALIZATION 2026,20,34807.50404046979,1086357.09,0.032040573362916776
1452149,GROVE FOR BOARD OF EQUALIZATION 2026,92a,32963.123980910095,1086357.09,0.030342807428918324
1452149,GROVE FOR BOARD OF EQUALIZATION 2026,11,31863.860629355706,1086357.09,0.029330927116566895
1452149,GROVE FOR BOARD OF EQUALIZATION 2026,21,30264.27316600971,1086357.09,0.02785849463734775
1452149,GROVE FOR BOARD OF EQUALIZATION 2026,52,16006.793997064036,1086357.09,0.014734376149801751
