unit_id,entity_id,entity_type,name,employer,occupation,code_final,code_final_source,code_final_description,category_final,category_final_source,manual_review,manual_review_reason,suspected_org,cross_source_conflict,rule_code,rule_label,rule_tier,rule_category,os_code,os_category,os_conf,llm_code,llm_conf,llm_category,llm_category_conf,llm_reasoning,ml_code,ml_conf,ml_category,ml_category_conf
46fd6dcc-5788-4359-a820-19290e15b7c5,indiv_28fd43fb,organization,"MCRU, INC. AND AFFILIATED ENTITIES",NA,NA,100,not-employed override,Retired/Homemaker/Student/Unemployed,Retired/Homemaker/Student/Unemployed,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,high,Retired/Homemaker/Student/Unemployed,high,Contributor listed as not employed.,50,0.7342,Real Estate,0.304
9af91554-f84a-4947-8c90-e4e50133f6d6,indiv_28fd43fb,organization,"MCRU, INC. AND AFFILIATED ENTITIES",NA,NA,100,not-employed override,Retired/Homemaker/Student/Unemployed,Retired/Homemaker/Student/Unemployed,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,high,Retired/Homemaker/Student/Unemployed,high,Contributor listed as not employed.,50,0.7342,Real Estate,0.304
d8373830-9ebf-479f-b0a1-e54bcf0d3e75,indiv_28fd43fb,organization,"MCRU, INC. AND AFFILIATED ENTITIES",NA,NA,100,not-employed override,Retired/Homemaker/Student/Unemployed,Retired/Homemaker/Student/Unemployed,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,high,Retired/Homemaker/Student/Unemployed,high,Contributor listed as not employed.,50,0.7342,Real Estate,0.304
23dbb660-7df8-4b66-9786-a694a69c0cea,indiv_28fd43fb,organization,"MCRU, INC. AND AFFILIATED ENTITIES",NA,NA,100,not-employed override,Retired/Homemaker/Student/Unemployed,Retired/Homemaker/Student/Unemployed,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,high,Retired/Homemaker/Student/Unemployed,high,Contributor listed as not employed.,50,0.7342,Real Estate,0.304
ca3682bd-3a0f-4345-ab8e-83bfa27fd86d,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
fa903f19-cbe3-4a2c-9a84-a1a22cd43504,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
1c2b0cd8-23c3-49b0-bb64-36d7104132ef,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
290e4628-2ff3-436b-b49d-17f1cc64a5d8,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
b6f1d2ac-4ca7-4ed0-a528-69b12cefe62d,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
90929060-a361-4563-a12a-2402101342e8,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
1f65e67d-2768-4483-8fae-572081d2d3ee,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
61527b2d-2971-4cfb-948a-4bb7e67a73a9,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
e78329e1-dc7f-4727-a5cf-655acfce926a,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
3be7223f-c86a-4cb6-95d7-ffa2faf3d6ab,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
1493f794-c316-48f8-98b8-f89f4a50ad24,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
636f8fa3-6768-48c1-b663-7a79d90bf51d,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
a0862618-7b44-43c4-a2a1-4698d6cecff6,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
d686064f-0f3a-4b5b-8ce1-5b5c06686b9b,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
4838e06a-11a0-4806-b802-abd5e98dfd02,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
e4e5c035-4811-4426-9495-85b1a075b337,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
4941f14e-53b8-448d-ae66-6100783eda53,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
46d72742-4cd7-44cd-b151-05931fb1f695,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
686b4f7e-af6d-4a60-a5ef-37dd7162ec46,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
1b27f5ca-693e-464a-b96a-0786d5ec3941,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
375c18c1-d0c1-4b63-aa9d-2369766d25ec,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
ea2b5617-7b3b-4b6b-b205-a9c668f6df0b,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
9164875b-02d4-446d-8413-a8c7ba5da1c1,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
ac6f3a30-6fee-4097-afc4-e0a6efbfb78a,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
4cb6e9b0-d9f7-405e-84ef-a740b663aea7,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
a3364435-0ebe-4b59-84a1-2fd6a0e93ca8,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
dcd8b59b-47de-4815-a45a-e1cfcd55643c,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
396a9b57-8c27-4651-b466-dcbe403e0b4a,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
a778f29b-0361-41cb-b84d-19b44baf4e4d,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
bb7c42ba-abc2-4380-a5dc-bfb71063e713,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
9dced95d-7d1e-4e83-96e0-e448a4ceec43,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
aca34c3d-ebf2-40e3-ba42-5cb06b806c9c,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
3bb40500-9a2d-4654-a8eb-2d6a6ee90980,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
78e464bb-ca99-40e1-afc2-7ca40b85dad4,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
fc2e6f62-d61d-4a2a-9840-e59335776329,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
1eecfab2-3800-4384-861f-dc677cead3c0,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
3ddd6561-3823-4e7d-9b52-db3c15c33430,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
d7036a96-7826-4d3b-a6a1-85c796cc858a,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
0bc0bae2-06ed-45dd-abfa-02fde283029b,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
e9fdcc99-2817-44d7-8b48-df56fdbad865,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
c40fb056-f5ea-449d-8a7b-8e8e868888a3,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
16e6cd9c-be2c-4e31-9e22-c0cd3446750e,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
9b091975-36cc-4a17-87fe-500e207399b6,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
57f0d52a-7ca4-439b-8d01-299da3ebacd4,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
52167fe8-7816-432d-9808-74d17e19c08f,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
f553225b-4624-465a-b55f-17bbadbb3850,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
d0bfb564-073d-4a7a-964b-410346abaf73,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
38deff19-6c51-4780-82aa-8cca465d16f5,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
d4a1e2c7-1f69-4ebb-a6da-7aace585717e,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
ad8c8a36-0264-481f-a9fb-f8a7468e5b03,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
62facc93-84df-40f0-9be5-c7aaf0a588ac,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
d6b01a87-a05a-4e9c-84f3-03bf11f58793,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
8ca5e796-4ad9-4a58-93d9-47fdc4063a03,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
0da5129c-5873-49d9-b987-96a4e9ebc2f1,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
5d1beb0b-6f87-4059-9032-29bdbfb29b75,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
f66dd8b3-4c87-47b6-b3e3-67e1e19797ab,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
afbdf7ea-b957-47b6-bcba-ae53e67c7937,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
f120a3fa-cb4c-4cfb-972a-54f2de4851b9,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
88728aad-0bdd-4864-8858-a6198a3c5737,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
0e2bce01-2cd7-4236-a220-729e486c76d4,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
da524ee7-e508-4b6c-ba3e-f4d9e8ed723a,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
da741b18-84b8-4f89-8af2-e910b1c3462f,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
d2ed11b6-3a4f-4e8f-92cb-3179e72e53ff,indiv_5dc8dd79,organization,BLADE ENTERPRISES AND AFFILIATED ENTITIES,NA,NA,80,llm (high confidence),Other Industries,Food & Beverage,llm (high confidence),TRUE,llm only source,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,high,Food & Beverage,high,The entity is explicitly stated to operate as a fast food restaurant.,50,0.3009,Real Estate,0.1844
