Filing_ID,Amend_ID,Form_Type,RPT_Date,Filer_ID,Filer_Name,Filer_City,Filer_State,Candidate_Name,Sup_Opp,From_Date,Thru_Date,IE_Spender_Text,Industry_Category,Classification_Confidence,Classification_Method,IE_Amount_F465
1539628.0,0.0,F496,10/30/2010 12:00:00 AM,1302384,United Domestic Workers of America Action Fund,San Diego,CA,Jerry Brown,S,,,United Domestic Workers of America Action Fund,Labor,1.0,knn,
1539685.0,0.0,F496,10/30/2010 12:00:00 AM,1331005,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California (Jerry Brown for Governor 2010)",Sacramento,CA,Jerry Brown,S,,,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California (Jerry Brown for Governor 2010)",Political,0.9,keyword,
1539723.0,0.0,F496,10/29/2010 12:00:00 AM,1285612,"Strengthening Our Lives Through Education Community Action and Civic Participation, a Coalition of Labor Organizations-Candidate PAC",West Hollywood,CA,Meg Whitman,O,,,"Strengthening Our Lives Through Education Community Action and Civic Participation, a Coalition of Labor Organizations-Candidate PAC",Labor,0.9,keyword,
1539816.0,0.0,F496,10/31/2010 12:00:00 AM,1328946,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Oakland,CA,Meg Whitman (I),O,,,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Labor,0.9,keyword,
1539933.0,0.0,F496,10/31/2010 12:00:00 AM,742204,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Los Angeles,CA,Brown Jerry,S,,,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Labor,0.9,keyword,
1540192.0,0.0,F496,11/1/2010 12:00:00 AM,901908,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",SAN DIEGO,CA,Brown Jerry,S,,,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",Labor,0.9,keyword,
1540922.0,0.0,F496,11/1/2010 12:00:00 AM,980228,"Committee for Working Families, sponsored by the California Labor Federation, AFL-CIO",Oakland,CA,Jerry Brown,S,,,"Committee for Working Families, sponsored by the California Labor Federation, AFL-CIO",Labor,0.9,keyword,
1540996.0,0.0,F496,11/1/2010 12:00:00 AM,831628,California State Council of Service Employees Small Contributor Committee,Sacramento,CA,Jerry Brown (I),S,,,California State Council of Service Employees Small Contributor Committee,Labor,1.0,knn,
1541003.0,0.0,F496,11/1/2010 12:00:00 AM,1328946,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Oakland,CA,Meg Whitman (I),O,,,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Labor,0.9,keyword,
1541315.0,0.0,F496,11/2/2010 12:00:00 AM,1291923,"Million More Voters, Sponsored by the California Labor Federation, AFL-CIO",Oakland,CA,JERRY BROWN,S,,,"Million More Voters, Sponsored by the California Labor Federation, AFL-CIO",Labor,0.9,keyword,
1541623.0,0.0,F496,11/2/2010 12:00:00 AM,1312738,EXPANSION POLITICAL ACTION COMMITTEE,LAWNDALE,CA,Brown Jerry,S,,,EXPANSION POLITICAL ACTION COMMITTEE,Political,0.9,keyword,
1541804.0,0.0,F496,11/2/2010 12:00:00 AM,1328946,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Oakland,CA,Meg Whitman (I),O,,,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Labor,0.9,keyword,
1541851.0,0.0,F496,11/2/2010 12:00:00 AM,742204,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Los Angeles,CA,Brown Jerry,S,,,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Labor,0.9,keyword,
1542103.0,0.0,F496,11/2/2010 12:00:00 AM,1226812,"African American Voter Registration, Education, and Participation Project",Los Angeles,CA,Brown Jerry,S,10/31/2010 12:00:00 AM,11/1/2010 12:00:00 AM,"African American Voter Registration, Education, and Participation Project",Labor,0.642,knn,
1542448.0,0.0,F496,11/3/2010 12:00:00 AM,742204,"Los Angeles County Federation of Labor, AFL-CIO Council on Political Education",Los Angeles,CA,Brown Jerry,S,,,"Los Angeles County Federation of Labor, AFL-CIO Council on Political Education",Labor,0.9,keyword,
1542534.0,0.0,F496,11/3/2010 12:00:00 AM,1328946,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Oakland,CA,Meg Whitman (I),O,,,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Labor,0.9,keyword,
1544830.0,0.0,F496,11/15/2010 12:00:00 AM,1296889,"SEIU Local 721 CTW, CLC Workers Strength Committee",Los Angeles,CA,Brown Jerry,S,,,"SEIU Local 721 CTW, CLC Workers Strength Committee",Labor,0.9,keyword,
1545156.0,0.0,F496,11/16/2010 12:00:00 AM,960294,California State Employees Association Initiative Committee,Sacramento,CA,Jerry Brown,S,,,California State Employees Association Initiative Committee,Labor,1.0,knn,
1550555.0,0.0,F465,12/14/2010 12:00:00 AM,960294,California State Employees Association Initiative Committee,Sacramento,CA,Jerry Brown,S,1/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,California State Employees Association Initiative Committee,Labor,1.0,knn,
1557746.0,0.0,F465,1/6/2011 12:00:00 AM,901908,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",SAN DIEGO,CA,Brown Jerry,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",Labor,0.9,keyword,
1557749.0,0.0,F465,1/6/2011 12:00:00 AM,901908,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",SAN DIEGO,CA,Whitman Meg,O,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",Labor,0.9,keyword,
1558557.0,1.0,F465,1/28/2011 12:00:00 AM,1296889,"Service Employees International Union Local 721 CTW, CLC Workers Strength Committee",Los Angeles,CA,Brown Jerry,S,7/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,"Service Employees International Union Local 721 CTW, CLC Workers Strength Committee",Labor,0.9,keyword,
1560167.0,0.0,F465,1/13/2011 12:00:00 AM,861517,INTERNATIONAL UNION OF OPERATING ENGINEERS STATIONARY ENGINEERS LOCAL 39 sponsored by ,SAN FRANCISCO,CA,Brown Jerry,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,INTERNATIONAL UNION OF OPERATING ENGINEERS STATIONARY ENGINEERS LOCAL 39 sponsored by,Labor,0.9,keyword,
1565179.0,0.0,F465,12/31/2010 12:00:00 AM,1300663,SHEET METAL WORKERS LOCAL 206 PAC,SAN DIEGO,CA,BROWN JERRY,S,1/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,SHEET METAL WORKERS LOCAL 206 PAC,Labor,1.0,knn,
1565976.0,0.0,F465,1/24/2011 12:00:00 AM,1258461,Pasadena Area United Democratic Headquarters Steering Committee,Burbank,CA,Brown Jerry,S,7/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,Pasadena Area United Democratic Headquarters Steering Committee,Political,1.0,knn,
1567041.0,0.0,F465,1/26/2011 12:00:00 AM,1332007,"100,000 Frontline Firefighters and Law Enforcement for Jerry Brown for Governor 2010",Sacramento,CA,Jerry Brown,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"100,000 Frontline Firefighters and Law Enforcement for Jerry Brown for Governor 2010",Labor,0.9,keyword,
1568161.0,0.0,F465,1/27/2011 12:00:00 AM,1240727,"California Alliance, a coalition of consumer attorneys, conservationists and nurses.",Los Angeles,CA,Jerry Brown,S,1/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"California Alliance, a coalition of consumer attorneys, conservationists and nurses.",Labor,0.9,keyword,
1569092.0,0.0,F465,1/28/2011 12:00:00 AM,980228,"Committee for Working Families, sponsored by the California Labor Federation, AFL-CIO",Oakland,CA,Jerry Brown,S,1/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"Committee for Working Families, sponsored by the California Labor Federation, AFL-CIO",Labor,0.9,keyword,
1569101.0,0.0,F465,1/28/2011 12:00:00 AM,761128,PACE of California School Employees Association,Sacramento,CA,Meg Whitman,O,1/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,PACE of California School Employees Association,Labor,0.9,keyword,
1569186.0,0.0,F465,1/28/2011 12:00:00 AM,1241835,California Professional Firefighters IE PAC,Sacramento,CA,Jerry Brown,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,California Professional Firefighters IE PAC,Labor,0.9,keyword,
1569188.0,0.0,F465,1/28/2011 12:00:00 AM,1241835,California Professional Firefighters IE PAC,Sacramento,CA,Meg Whitman,O,10/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,California Professional Firefighters IE PAC,Labor,0.9,keyword,
1569328.0,0.0,F465,1/28/2011 12:00:00 AM,991800,SEIU United Healthcare Workers West Political Issues Committee,Oakland,CA,Meg Whitman,O,1/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,SEIU United Healthcare Workers West Political Issues Committee,Labor,0.9,keyword,
1569329.0,0.0,F465,1/28/2011 12:00:00 AM,991800,SEIU United Healthcare Workers West Political Issues Committee,Oakland,CA,Jerry Brown (I),S,1/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,SEIU United Healthcare Workers West Political Issues Committee,Labor,0.9,keyword,
1569897.0,0.0,F465,10/16/2010 12:00:00 AM,822725,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 POLITICAL ACTION COMMITTEE,PASADENA,CA,BROWN JERRY,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 POLITICAL ACTION COMMITTEE,Labor,0.9,keyword,
1569967.0,0.0,F465,1/26/2011 12:00:00 AM,1285612,"Strengthening Our Lives Through Education Community Action and Civic Participation, a Coalition of Labor Organizations-Candidate PAC",Santa Monica,CA,Meg Whitman,O,10/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"Strengthening Our Lives Through Education Community Action and Civic Participation, a Coalition of Labor Organizations-Candidate PAC",Labor,0.9,keyword,
1570493.0,0.0,F465,1/31/2011 12:00:00 AM,780657,California Nurses Association Political Action Committee (CNA-PAC),Oakland,CA,Meg Whitman,O,10/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,California Nurses Association Political Action Committee (CNA-PAC),Labor,0.9,keyword,
1570502.0,0.0,F465,1/31/2011 12:00:00 AM,780657,California Nurses Association Political Action Committee (CNA-PAC),Oakland,CA,Jerry Brown (I),S,5/23/2010 12:00:00 AM,12/31/2010 12:00:00 AM,California Nurses Association Political Action Committee (CNA-PAC),Labor,0.9,keyword,
1571143.0,0.0,F465,1/31/2011 12:00:00 AM,1332461,"Concerned Educators for Jerry Brown for Governor 2010, sponsored by California Teachers Association",Sacramento,CA,Jerry Brown,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"Concerned Educators for Jerry Brown for Governor 2010, sponsored by California Teachers Association",Labor,0.9,keyword,
1571170.0,0.0,F465,1/28/2011 12:00:00 AM,1296889,"Service Employees International Union Local 721 CTW, CLC Workers Strength Committee",Los Angeles,CA,Brown Jerry,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"Service Employees International Union Local 721 CTW, CLC Workers Strength Committee",Labor,0.9,keyword,
1571310.0,0.0,F465,1/31/2011 12:00:00 AM,1273063,Service Employees International Union Local 1000 Candidate PAC,Sacramento,CA,Jerry Brown,S,10/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,Service Employees International Union Local 1000 Candidate PAC,Labor,0.9,keyword,
1571690.0,1.0,F465,7/20/2011 12:00:00 AM,1329699,"Alliance for a Better California 2010, a coalition of teachers, school employees and labor organizations",Sacramento,CA,Jerry Brown,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"Alliance for a Better California 2010, a coalition of teachers, school employees and labor organizations",Labor,0.9,keyword,
1571892.0,0.0,F465,1/31/2011 12:00:00 AM,1288733,Working Californians to Support Jerry Brown Governor 2010,Los Angeles,CA,Brown Jerry,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,Working Californians to Support Jerry Brown Governor 2010,Political,0.631,knn,
1572099.0,0.0,F465,1/31/2011 12:00:00 AM,1328946,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Oakland,CA,Meg Whitman (I),O,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Labor,0.9,keyword,
1572172.0,1.0,F465,2/25/2011 12:00:00 AM,1258324,California State Council of Service Employees Political Committee,Sacramento,CA,Jerry Brown (I),S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,California State Council of Service Employees Political Committee,Labor,1.0,knn,
1572216.0,1.0,F465,2/25/2011 12:00:00 AM,831628,California State Council of Service Employees Small Contributor Committee,Sacramento,CA,Jerry Brown (I),S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,California State Council of Service Employees Small Contributor Committee,Labor,1.0,knn,
1572251.0,0.0,F465,1/31/2011 12:00:00 AM,1331245,Campaign for Civic Participation,Sacramento,CA,Jerry Brown,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,Campaign for Civic Participation,Political,0.715,knn,
1572343.0,0.0,F465,1/31/2011 12:00:00 AM,742204,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Los Angeles,CA,Brown Jerry,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Labor,0.9,keyword,
1572363.0,1.0,F465,2/25/2011 12:00:00 AM,1330657,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Sacramento,CA,Meg Whitman (I),O,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Political,0.9,keyword,
1572368.0,1.0,F465,2/25/2011 12:00:00 AM,1330657,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Sacramento,CA,Jerry Brown (I),S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Political,0.9,keyword,
1572428.0,0.0,F465,1/31/2011 12:00:00 AM,1331005,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California",Sacramento,CA,Jerry Brown (I),S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California",Labor,0.649,knn,
1572557.0,0.0,F465,1/31/2011 12:00:00 AM,850007,"Faculty for our University's Future, a committee sponsored by the California Faculty Association",Los Angeles,CA,Jerry Brown,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,"Faculty for our University's Future, a committee sponsored by the California Faculty Association",Labor,1.0,knn,
1572582.0,0.0,F465,1/29/2011 12:00:00 AM,902202,CCPOA Independent Expenditure Committee,Sacramento,CA,Brown Jerry,S,10/17/2010 12:00:00 AM,12/31/2010 12:00:00 AM,CCPOA Independent Expenditure Committee,Labor,0.656,knn,
1572867.0,0.0,F465,1/29/2011 12:00:00 AM,1332191,International Brotherhood Of Electrical Workers Local 569 Committee On Political Education (IBEW Local 569 COPE),San Diego,CA,Brown Jerry,S,1/1/2010 12:00:00 AM,12/31/2010 12:00:00 AM,International Brotherhood Of Electrical Workers Local 569 Committee On Political Education (IBEW Local 569 COPE),Labor,0.9,keyword,
1606798.0,0.0,F465,7/31/2011 12:00:00 AM,1283833,Niall P. McCarthy,Burlingame,CA,Jerry Brown,S,1/1/2011 12:00:00 AM,6/30/2011 12:00:00 AM,Niall P. McCarthy,Political,0.634,knn,
1606836.0,0.0,F465,7/25/2011 12:00:00 AM,492005,Joseph W. Cotchett,Burlingame,CA,Jerry Brown,S,1/1/2011 12:00:00 AM,6/30/2011 12:00:00 AM,Joseph W. Cotchett,Lawyers/Lobbying,0.808,knn,
1667895.0,0.0,F496,6/4/2012 12:00:00 AM,1347816,CALIFORNIA BLACK POLITICAL ACTION COMMITTEE,LOS ANGELES,CA,Brown Cheryl,S,,,CALIFORNIA BLACK POLITICAL ACTION COMMITTEE,Political,0.9,keyword,
1691425.0,0.0,F465,10/16/2010 12:00:00 AM,950225,LOS ANGELES UNIFIED SCHOOL DISTRICT POLICE OFFICERS ASSOCIATION PAC,NORTH HOLLYWOOD,CA,BROWN JERRY,S,7/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,LOS ANGELES UNIFIED SCHOOL DISTRICT POLICE OFFICERS ASSOCIATION PAC,Labor,0.9,keyword,
1692899.0,0.0,F496,10/2/2012 12:00:00 AM,950225,LOS ANGELES UNIFIED SCHOOL DISTRICT POLICE OFFICERS ASSOCIATION PAC,NORTH HOLLYWOOD,CA,Brown Jerry,S,,,LOS ANGELES UNIFIED SCHOOL DISTRICT POLICE OFFICERS ASSOCIATION PAC,Labor,0.9,keyword,
1834604.0,0.0,F496,3/28/2014 12:00:00 AM,1259498,WILLIAM S. THOMPSON,NEWPORT BEACH,CA,NEEL KASHKARI,S,,,WILLIAM S. THOMPSON,Oil,0.661,knn,
1837059.0,0.0,F496,4/8/2014 12:00:00 AM,487045,"MICHAEL K. HAYDE, INCLUDING WESTERN NATIONAL GROUP & AFFILIATED ENTITIES",IRVINE,CA,NEEL KASHKARI,S,,,"MICHAEL K. HAYDE, INCLUDING WESTERN NATIONAL GROUP & AFFILIATED ENTITIES",Real Estate,0.745,knn,
1847095.0,0.0,F496,5/2/2014 12:00:00 AM,494345,"William E. Bloomfield, Jr.",Manhattan Beach,CA,Neel Kashkari,S,,,"William E. Bloomfield, Jr.",Real Estate,0.641,knn,
1847984.0,0.0,F496,5/7/2014 12:00:00 AM,742051,San Francisco Democratic County Central Committee,San Francisco,CA,Jerry Brown,S,,,San Francisco Democratic County Central Committee,Political,1.0,knn,
1849804.0,0.0,F496,5/14/2014 12:00:00 AM,482276,"ANDERSON, JOHN - ACE BEVERAGE CO.; MISSION BEVERAGE CO.",LOS ANGELES,CA,BROWN JERRY,S,,,"ANDERSON, JOHN - ACE BEVERAGE CO.; MISSION BEVERAGE CO.",Real Estate,0.398,knn_low_conf,
1851143.0,0.0,F496,5/16/2014 12:00:00 AM,822501,Professional Engineers in California Government PECG PAC,Sacramento,CA,Brown Jerry,S,5/17/2014 12:00:00 AM,,Professional Engineers in California Government PECG PAC,Labor,1.0,knn,
1852750.0,0.0,F496,5/21/2014 12:00:00 AM,1366871,CALIFORNIANS FOR KASHKARI FOR GOVERNOR 2014,SAN RAFAEL,CA,NEEL KASHKARI,S,,,CALIFORNIANS FOR KASHKARI FOR GOVERNOR 2014,Political,0.9,keyword,
1852751.0,0.0,F496,5/21/2014 12:00:00 AM,1366871,CALIFORNIANS FOR KASHKARI FOR GOVERNOR 2014,SAN RAFAEL,CA,TIM DONNELLY,O,,,CALIFORNIANS FOR KASHKARI FOR GOVERNOR 2014,Political,0.9,keyword,
1853022.0,0.0,F465,5/19/2014 12:00:00 AM,494345,"William E. Bloomfield, Jr.",Manhattan Beach,CA,Neel Kashkari,S,1/1/2014 12:00:00 AM,5/17/2014 12:00:00 AM,"William E. Bloomfield, Jr.",Real Estate,0.641,knn,
1853271.0,0.0,F465,5/22/2014 12:00:00 AM,487045,"MICHAEL K. HAYDE, INCLUDING WESTERN NATIONAL GROUP & AFFILIATED ENTITIES",IRVINE,CA,NEEL KASHKARI,S,1/1/2014 12:00:00 AM,5/17/2014 12:00:00 AM,"MICHAEL K. HAYDE, INCLUDING WESTERN NATIONAL GROUP & AFFILIATED ENTITIES",Real Estate,0.745,knn,
1853275.0,0.0,F465,5/22/2014 12:00:00 AM,1259498,WILLIAM S. THOMPSON,NEWPORT BEACH,CA,NEEL KASHKARI,S,1/1/2014 12:00:00 AM,5/17/2014 12:00:00 AM,WILLIAM S. THOMPSON,Oil,0.661,knn,
1853780.0,0.0,F465,5/19/2014 12:00:00 AM,742051,San Francisco Democratic County Central Committee,San Francisco,CA,Jerry Brown,S,1/1/2014 12:00:00 AM,5/17/2014 12:00:00 AM,San Francisco Democratic County Central Committee,Political,1.0,knn,
1855900.0,0.0,F496,5/28/2014 12:00:00 AM,741666,Democratic State Central Committee of CA,Sacramento,CA,Jerry Brown,S,,,Democratic State Central Committee of CA,Political,1.0,knn,
1856853.0,0.0,F496,5/30/2014 12:00:00 AM,741666,Democratic State Central Committee of CA,Sacramento,CA,Jerry Brown,S,,,Democratic State Central Committee of CA,Political,1.0,knn,
1858155.0,0.0,F496,6/3/2014 12:00:00 AM,1366871,CALIFORNIANS FOR KASHKARI FOR GOVERNOR 2014,SAN RAFAEL,CA,NEEL KASHKARI,S,,,CALIFORNIANS FOR KASHKARI FOR GOVERNOR 2014,Political,0.9,keyword,
1865532.0,0.0,F465,7/23/2014 12:00:00 AM,1366871,CALIFORNIANS FOR KASHKARI FOR GOVERNOR 2014,SAN RAFAEL,CA,NEEL KASHKARI,S,1/1/2014 12:00:00 AM,6/30/2014 12:00:00 AM,CALIFORNIANS FOR KASHKARI FOR GOVERNOR 2014,Political,0.9,keyword,
1872355.0,0.0,F465,7/31/2014 12:00:00 AM,741666,Democratic State Central Committee of CA,Sacramento,CA,Jerry Brown,S,1/1/2014 12:00:00 AM,6/30/2014 12:00:00 AM,Democratic State Central Committee of CA,Political,1.0,knn,
1893364.0,0.0,F496,10/6/2014 12:00:00 AM,1372417,HOUSE MAJORITY PAC,WASHINGTON,DC,Brown Edmund,S,,,HOUSE MAJORITY PAC,Political,1.0,knn,
1893386.0,0.0,F465,10/6/2014 12:00:00 AM,1372417,HOUSE MAJORITY PAC,WASHINGTON,DC,Brown Edmund,S,1/1/2014 12:00:00 AM,10/3/2014 12:00:00 AM,HOUSE MAJORITY PAC,Political,1.0,knn,
1896504.0,0.0,F496,10/10/2014 12:00:00 AM,1372417,HOUSE MAJORITY PAC,WASHINGTON,DC,Brown Edmund,S,,,HOUSE MAJORITY PAC,Political,1.0,knn,
1898837.0,0.0,F496,10/15/2014 12:00:00 AM,822501,Professional Engineers in California Government PECG PAC,Sacramento,CA,Brown Jerry,S,10/15/2014 12:00:00 AM,,Professional Engineers in California Government PECG PAC,Labor,1.0,knn,
1899892.0,0.0,F496,10/17/2014 12:00:00 AM,1275549,Californians for Jobs and a Strong Economy,Sacramento,CA,Jerry Brown,S,,,Californians for Jobs and a Strong Economy,Labor,0.598,knn,
1903766.0,0.0,F465,10/23/2014 12:00:00 AM,822501,Professional Engineers in California Government PECG PAC,Sacramento,CA,Brown Jerry,S,10/1/2014 12:00:00 AM,10/18/2014 12:00:00 AM,Professional Engineers in California Government PECG PAC,Labor,1.0,knn,
1904306.0,0.0,F465,10/23/2014 12:00:00 AM,1372417,HOUSE MAJORITY PAC,WASHINGTON,DC,Brown Edmund,S,10/1/2014 12:00:00 AM,10/18/2014 12:00:00 AM,HOUSE MAJORITY PAC,Political,1.0,knn,
1905157.0,0.0,F496,10/24/2014 12:00:00 AM,1226812,"AFRICAN AMERICAN VOTER REGISTRATION, EDUCATION AND PARTICIPATION PROJECT",LOS ANGELES,CA,Brown Edmund,S,,,"AFRICAN AMERICAN VOTER REGISTRATION, EDUCATION AND PARTICIPATION PROJECT",Labor,0.642,knn,
1905605.0,0.0,F496,10/24/2014 12:00:00 AM,742051,San Francisco Democratic County Central Committee,San Francisco,CA,Jerry Brown,S,,,San Francisco Democratic County Central Committee,Political,1.0,knn,
1912839.0,0.0,F496,11/1/2014 12:00:00 AM,742091,Santa Barbara County Democratic Central Committee (SBCDCC),Sacramento,CA,Jerry Brown,S,,,Santa Barbara County Democratic Central Committee (SBCDCC),Political,1.0,knn,
1913840.0,0.0,F496,11/4/2014 12:00:00 AM,1285796,"POWERPAC.ORG VOTER FUND, A SPONSORED COMMITTEE OF POWERPAC.ORG",SAN FRANCISCO,CA,Moreno Dr. Jose F.,S,,,"POWERPAC.ORG VOTER FUND, A SPONSORED COMMITTEE OF POWERPAC.ORG",Labor,1.0,knn,
1916674.0,0.0,F465,11/26/2014 12:00:00 AM,742091,Santa Barbara County Democratic Central Committee (SBCDCC),Sacramento,CA,Jerry Brown,S,1/1/2014 12:00:00 AM,11/22/2014 12:00:00 AM,Santa Barbara County Democratic Central Committee (SBCDCC),Political,1.0,knn,
1929279.0,0.0,F465,1/24/2015 12:00:00 AM,1365191,TWELVE VISIONS PARTY,SACRAMENTO,CA,Brown Jerry,O,2/1/2015 12:00:00 AM,2/1/2017 12:00:00 AM,TWELVE VISIONS PARTY,Political,1.0,knn,
1937641.0,0.0,F465,2/2/2015 12:00:00 AM,742051,San Francisco Democratic County Central Committee,San Francisco,CA,Jerry Brown,S,10/19/2014 12:00:00 AM,12/31/2014 12:00:00 AM,San Francisco Democratic County Central Committee,Political,1.0,knn,
1937860.0,0.0,F465,2/1/2015 12:00:00 AM,921683,Harvey Milk LGBT Democratic Club PAC,San Francisco,CA,Jerry Brown,S,1/1/2014 12:00:00 AM,12/31/2014 12:00:00 AM,Harvey Milk LGBT Democratic Club PAC,Political,1.0,knn,
1941143.0,0.0,F465,2/12/2015 12:00:00 AM,741921,Republican Party of Fresno County (State),Clovis,CA,Kashkari Neel,S,10/31/2014 12:00:00 AM,10/31/2014 12:00:00 AM,Republican Party of Fresno County (State),Political,0.9,keyword,
1941148.0,0.0,F465,2/12/2015 12:00:00 AM,741921,Republican Party of Fresno County (State),Clovis,CA,Nehring Ron,S,10/31/2014 12:00:00 AM,10/31/2014 12:00:00 AM,Republican Party of Fresno County (State),Political,0.9,keyword,
2109761.0,0.0,F496,12/6/2016 12:00:00 AM,881748,SAN FRANCISCO MEDICAL SOCIETY POLITICAL ACTION COMMITTEE,SAN FRANCISCO,CA,Weiner Scott,S,,,SAN FRANCISCO MEDICAL SOCIETY POLITICAL ACTION COMMITTEE,Health Care,0.9,keyword,
2220632.0,0.0,F496,3/8/2018 12:00:00 AM,1401119,"Nurses for Newsom for Governor 2018, sponsored by California Nurses Association",Oakland,CA,Gavin Newsom,S,,,"Nurses for Newsom for Governor 2018, sponsored by California Nurses Association",Labor,0.9,keyword,
2222400.0,0.0,F496,3/14/2018 12:00:00 AM,1401119,"Nurses for Newsom for Governor 2018, sponsored by California Nurses Association",Oakland,CA,Gavin Newsom,S,,,"Nurses for Newsom for Governor 2018, sponsored by California Nurses Association",Labor,0.9,keyword,
2222774.0,0.0,F496,3/15/2018 12:00:00 AM,1276929,ASIAN AMERICAN SMALL BUSINESS PAC,LOS ANGELES,CA,GAVIN NEWSOM,O,,,ASIAN AMERICAN SMALL BUSINESS PAC,Utilities,0.348,knn_low_conf,
